INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10445756	1	4	45	756	15	-1	1	-1	-1	北冥之银霄护肩	56	-1	异常华丽的银霄皮麟制作而成，会泛出金色的光芒，防御力很强。	959	767	207	3	3	-1	-1	Shoulder_6	护肩	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	56	2	2	1	250	-1	0	0	0	-1	-1
10445757	1	4	45	757	15	-1	1	-1	-1	北冥之银霄护肩	57	-1	异常华丽的银霄皮麟制作而成，会泛出金色的光芒，防御力很强。	993	794	209	3	3	-1	-1	Shoulder_6	护肩	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	57	2	2	1	250	-1	0	0	0	-1	-1
10445758	1	4	45	758	15	-1	1	-1	-1	北冥之银霄护肩	58	-1	异常华丽的银霄皮麟制作而成，会泛出金色的光芒，防御力很强。	1028	822	210	3	3	-1	-1	Shoulder_6	护肩	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	58	2	2	1	250	-1	0	0	0	-1	-1
10445759	1	4	45	759	15	-1	1	-1	-1	北冥之银霄护肩	59	-1	异常华丽的银霄皮麟制作而成，会泛出金色的光芒，防御力很强。	1063	850	211	3	3	-1	-1	Shoulder_6	护肩	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	59	2	2	1	250	-1	0	0	0	-1	-1
10445760	1	4	45	760	15	-1	1	-1	-1	北冥之银霄护肩	60	-1	异常华丽的银霄皮麟制作而成，会泛出金色的光芒，防御力很强。	1099	879	212	3	3	-1	-1	Shoulder_6	护肩	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	60	2	2	1	250	-1	0	0	0	-1	-1
10445761	1	4	45	761	15	-1	1	-1	-1	北冥之鬼雾护肩	61	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1135	908	201	3	3	-1	-1	Shoulder_7	护肩	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	61	3	3	1	250	-1	0	0	0	-1	-1
10445762	1	4	45	762	15	-1	1	-1	-1	北冥之鬼雾护肩	62	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1172	937	202	3	3	-1	-1	Shoulder_7	护肩	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	62	3	3	1	250	-1	0	0	0	-1	-1
10445763	1	4	45	763	15	-1	1	-1	-1	北冥之鬼雾护肩	63	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1209	967	204	3	3	-1	-1	Shoulder_7	护肩	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	63	3	3	1	250	-1	0	0	0	-1	-1
10445764	1	4	45	764	15	-1	1	-1	-1	北冥之鬼雾护肩	64	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1247	997	205	3	3	-1	-1	Shoulder_7	护肩	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	64	3	3	1	250	-1	0	0	0	-1	-1
10445765	1	4	45	765	15	-1	1	-1	-1	北冥之鬼雾护肩	65	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1286	1028	206	3	3	-1	-1	Shoulder_7	护肩	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	65	3	3	1	250	-1	0	0	0	-1	-1
10445766	1	4	45	766	15	-1	1	-1	-1	北冥之鬼雾护肩	66	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1325	1060	207	3	3	-1	-1	Shoulder_7	护肩	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	66	3	3	1	250	-1	0	0	0	-1	-1
10445767	1	4	45	767	15	-1	1	-1	-1	北冥之鬼雾护肩	67	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1365	1092	209	3	3	-1	-1	Shoulder_7	护肩	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	67	3	3	1	250	-1	0	0	0	-1	-1
10445768	1	4	45	768	15	-1	1	-1	-1	北冥之鬼雾护肩	68	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1406	1124	210	3	3	-1	-1	Shoulder_7	护肩	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	68	3	3	1	250	-1	0	0	0	-1	-1
10445769	1	4	45	769	15	-1	1	-1	-1	北冥之鬼雾护肩	69	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1447	1157	211	3	3	-1	-1	Shoulder_7	护肩	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	69	3	3	1	250	-1	0	0	0	-1	-1
10445770	1	4	45	770	15	-1	1	-1	-1	北冥之鬼雾护肩	70	-1	吸收了敌人与自己血液的诡异装备，据说只要穿上它进入战场，十步之内的敌人将马上死光。	1489	1191	212	3	3	-1	-1	Shoulder_7	护肩	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	70	3	3	1	250	-1	0	0	0	-1	-1
10445771	1	4	45	771	15	-1	1	-1	-1	北冥之炼鸾圣肩	71	-1	传说中炼鸾鸟炼制而成，在女娲石刻上说炼鸾一生只认一主，主人死后会吸取其鲜血再寻找下一个主人，防御力如神。	1531	1224	201	3	3	-1	-1	Shoulder_8	护肩	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	71	3	3	1	250	-1	0	0	0	-1	-1
10445772	1	4	45	772	15	-1	1	-1	-1	北冥之炼鸾圣肩	72	-1	传说中炼鸾鸟炼制而成，在女娲石刻上说炼鸾一生只认一主，主人死后会吸取其鲜血再寻找下一个主人，防御力如神。	1574	1259	202	3	3	-1	-1	Shoulder_8	护肩	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	72	3	3	1	250	-1	0	0	0	-1	-1
10445773	1	4	45	773	15	-1	1	-1	-1	北冥之炼鸾圣肩	73	-1	传说中炼鸾鸟炼制而成，在女娲石刻上说炼鸾一生只认一主，主人死后会吸取其鲜血再寻找下一个主人，防御力如神。	1617	1293	204	3	3	-1	-1	Shoulder_8	护肩	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	73	3	3	1	250	-1	0	0	0	-1	-1
10445774	1	4	45	774	15	-1	1	-1	-1	北冥之炼鸾圣肩	74	-1	传说中炼鸾鸟炼制而成，在女娲石刻上说炼鸾一生只认一主，主人死后会吸取其鲜血再寻找下一个主人，防御力如神。	1661	1328	205	3	3	-1	-1	Shoulder_8	护肩	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	74	3	3	1	250	-1	0	0	0	-1	-1
10445775	1	4	45	775	15	-1	1	-1	-1	北冥之炼鸾圣肩	75	-1	传说中炼鸾鸟炼制而成，在女娲石刻上说炼鸾一生只认一主，主人死后会吸取其鲜血再寻找下一个主人，防御力如神。	1706	1364	206	3	3	-1	-1	Shoulder_8	护肩	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	75	3	3	1	250	-1	0	0	0	-1	-1
10445776	1	4	45	776	15	-1	1	-1	-1	北冥之炼鸾圣肩	76	-1	传说中炼鸾鸟炼制而成，在女娲石刻上说炼鸾一生只认一主，主人死后会吸取其鲜血再寻找下一个主人，防御力如神。	1751	1400	207	3	3	-1	-1	Shoulder_8	护肩	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	76	3	3	1	250	-1	0	0	0	-1	-1
10445777	1	4	45	777	15	-1	1	-1	-1	北冥之炼鸾圣肩	77	-1	传说中炼鸾鸟炼制而成，在女娲石刻上说炼鸾一生只认一主，主人死后会吸取其鲜血再寻找下一个主人，防御力如神。	1797	1437	209	3	3	-1	-1	Shoulder_8	护肩	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	77	3	3	1	250	-1	0	0	0	-1	-1
10445778	1	4	45	778	15	-1	1	-1	-1	北冥之炼鸾圣肩	78	-1	传说中炼鸾鸟炼制而成，在女娲石刻上说炼鸾一生只认一主，主人死后会吸取其鲜血再寻找下一个主人，防御力如神。	1844	1475	210	3	3	-1	-1	Shoulder_8	护肩	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	78	3	3	1	250	-1	0	0	0	-1	-1
10445779	1	4	45	779	15	-1	1	-1	-1	北冥之炼鸾圣肩	79	-1	传说中炼鸾鸟炼制而成，在女娲石刻上说炼鸾一生只认一主，主人死后会吸取其鲜血再寻找下一个主人，防御力如神。	1891	1512	211	3	3	-1	-1	Shoulder_8	护肩	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	79	3	3	1	250	-1	0	0	0	-1	-1
10445780	1	4	45	780	15	-1	1	-1	-1	北冥之炼鸾圣肩	80	-1	传说中炼鸾鸟炼制而成，在女娲石刻上说炼鸾一生只认一主，主人死后会吸取其鲜血再寻找下一个主人，防御力如神。	1939	1551	212	3	3	-1	-1	Shoulder_8	护肩	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	80	3	3	1	250	-1	0	0	0	-1	-1
10445781	1	4	45	781	15	-1	1	-1	-1	北冥之魅蛟圣肩	81	-1	猎杀海中蓝蛟，加之地府鬼魅之气制成，异常腻滑，可卸解外力伤害。	1987	1589	201	3	3	-1	-1	Shoulder_9	护肩	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	81	4	4	1	250	-1	0	0	0	-1	-1
10445782	1	4	45	782	15	-1	1	-1	-1	北冥之魅蛟圣肩	82	-1	猎杀海中蓝蛟，加之地府鬼魅之气制成，异常腻滑，可卸解外力伤害。	2036	1628	202	3	3	-1	-1	Shoulder_9	护肩	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	82	4	4	1	250	-1	0	0	0	-1	-1
10445783	1	4	45	783	15	-1	1	-1	-1	北冥之魅蛟圣肩	83	-1	猎杀海中蓝蛟，加之地府鬼魅之气制成，异常腻滑，可卸解外力伤害。	2085	1668	204	3	3	-1	-1	Shoulder_9	护肩	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	83	4	4	1	250	-1	0	0	0	-1	-1
10445784	1	4	45	784	15	-1	1	-1	-1	北冥之魅蛟圣肩	84	-1	猎杀海中蓝蛟，加之地府鬼魅之气制成，异常腻滑，可卸解外力伤害。	2135	1708	205	3	3	-1	-1	Shoulder_9	护肩	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	84	4	4	1	250	-1	0	0	0	-1	-1
10445785	1	4	45	785	15	-1	1	-1	-1	北冥之魅蛟圣肩	85	-1	猎杀海中蓝蛟，加之地府鬼魅之气制成，异常腻滑，可卸解外力伤害。	2186	1748	206	3	3	-1	-1	Shoulder_9	护肩	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	85	4	4	1	250	-1	0	0	0	-1	-1
10445786	1	4	45	786	15	-1	1	-1	-1	北冥之魅蛟圣肩	86	-1	猎杀海中蓝蛟，加之地府鬼魅之气制成，异常腻滑，可卸解外力伤害。	2237	1789	207	3	3	-1	-1	Shoulder_9	护肩	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	86	4	4	1	250	-1	0	0	0	-1	-1
10445787	1	4	45	787	15	-1	1	-1	-1	北冥之魅蛟圣肩	87	-1	猎杀海中蓝蛟，加之地府鬼魅之气制成，异常腻滑，可卸解外力伤害。	2289	1831	209	3	3	-1	-1	Shoulder_9	护肩	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	87	4	4	1	250	-1	0	0	0	-1	-1
10445788	1	4	45	788	15	-1	1	-1	-1	北冥之魅蛟圣肩	88	-1	猎杀海中蓝蛟，加之地府鬼魅之气制成，异常腻滑，可卸解外力伤害。	2342	1873	210	3	3	-1	-1	Shoulder_9	护肩	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	88	4	4	1	250	-1	0	0	0	-1	-1
10445789	1	4	45	789	15	-1	1	-1	-1	北冥之魅蛟圣肩	89	-1	猎杀海中蓝蛟，加之地府鬼魅之气制成，异常腻滑，可卸解外力伤害。	2395	1916	211	3	3	-1	-1	Shoulder_9	护肩	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	89	4	4	1	250	-1	0	0	0	-1	-1
10445790	1	4	45	790	15	-1	1	-1	-1	北冥之魅蛟圣肩	90	-1	猎杀海中蓝蛟，加之地府鬼魅之气制成，异常腻滑，可卸解外力伤害。	2449	1959	212	3	3	-1	-1	Shoulder_9	护肩	1	1	-1	-1	298	298	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	90	4	4	1	250	-1	0	0	0	-1	-1
10445791	1	4	45	791	15	-1	1	-1	-1	北冥之狻猊圣肩	91	-1	用神兽狻猊流出的鲜血制成的护肩，据说戴此物者有缘可人间为王。	2503	2002	201	3	3	-1	-1	Shoulder_10	护肩	1	1	-1	-1	298	298	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	91	4	4	1	250	-1	0	0	0	-1	-1
10445792	1	4	45	792	15	-1	1	-1	-1	北冥之狻猊圣肩	92	-1	用神兽狻猊流出的鲜血制成的护肩，据说戴此物者有缘可人间为王。	2558	2046	202	3	3	-1	-1	Shoulder_10	护肩	1	1	-1	-1	298	298	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	92	4	4	1	250	-1	0	0	0	-1	-1
10445793	1	4	45	793	15	-1	1	-1	-1	北冥之狻猊圣肩	93	-1	用神兽狻猊流出的鲜血制成的护肩，据说戴此物者有缘可人间为王。	2613	2090	204	3	3	-1	-1	Shoulder_10	护肩	1	1	-1	-1	298	298	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	93	4	4	1	250	-1	0	0	0	-1	-1
10445794	1	4	45	794	15	-1	1	-1	-1	北冥之狻猊圣肩	94	-1	用神兽狻猊流出的鲜血制成的护肩，据说戴此物者有缘可人间为王。	2669	2135	205	3	3	-1	-1	Shoulder_10	护肩	1	1	-1	-1	298	298	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	94	4	4	1	250	-1	0	0	0	-1	-1
10445795	1	4	45	795	15	-1	1	-1	-1	北冥之狻猊圣肩	95	-1	用神兽狻猊流出的鲜血制成的护肩，据说戴此物者有缘可人间为王。	2726	2180	206	3	3	-1	-1	Shoulder_10	护肩	1	1	-1	-1	298	298	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	4	4	1	250	-1	0	0	0	-1	-1
