INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT
38000074	3	80	0	74	taiwanzhuanyong2_7	Kªt các\u0020hÕ Cµng Du·Ğ°ng Quy	Giøc ngña Cµng Phó, trß¶ng kiªm ğ°ng du. #rVi thành công m¶i xói mòn các\u0020hÕ t¯t t± ğµi Nh§p Trú Tân Thiên Long Bát Bµ Ğích thiªu hi®p, chu¦n b¸ Ğích mµt ph¥n L­ Quy. #rsØ døng H§u Khä nh§n ğßşc: #G8#WCá#YThiên Canh Cß¶ng Hoá Tinh Hoa#W, #G2#WCá#YThiên Linh Ğan#W, #G2#WCá#YKim Cß½ng Sa#W. #r#c00FF00#r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	10	4	1	3	1	889895	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000075	3	80	0	75	taiwanzhuanyong2_7	Mµng H°i giang h° L­ Bao	Nh¤t Mµng giang h° Duyên Tø, d¡t tay Tân Phøc làm các\u0020hÕ. #rsØ døng H§u Khä nh§n ğßşc#YtRang phøc m¯t: Tiêu Phong A Chu(7Thiên)#W. #r#c00FF00#r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	10	4	1	3	1	889896	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000076	3	80	0	76	taiwanzhuanyong2_7	Thü Tr¡c danh hi®u L­ Bao	Vi Tân Thiên Long Bát Bµ S½ Tâm Thü Tr¡c Trung, vai di­n c¤p b§c ğÕt t¾i#G50#WC¤p Ğích thiªu hi®p chu¦n b¸ danh hi®u phong thß·ng. #rsØ døng H§u Khä nh§n ğßşc#Gvînh cØu#W#Ydanh hi®u: Mµng xoay chuy¬n tr¶i ğ¤t Long Ngã Vi Tiên#W. #r#c00FF00#r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	10	4	1	3	1	889897	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000077	3	80	0	77	taiwanzhuanyong2_7	Ái Tung tuy®t ğ¯i L­ HÕp	Âm nhÕc thu¥n túy, Ái Tung tuy®t ğ¯i. Thiên Long giang h°, Hæu Nhî Tßşng B°i. #rThØ L­ HÕp sØ døng H§u Khä nh§n ğßşc#GvÎnh cØu#Ydanh hi®u: Có mµt không hai Tung Mê#W, #YTrÑng Trân Thú: Tung ThØ#W, #YNgân Ğan H° Lô#W, #YNg÷c D¸ch T¸nh Bình#W. #r#c00FF00#r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	10	4	1	3	1	889900	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000078	3	80	0	78	taiwanzhuanyong2_7	Lß½ng Câu túi g¤m	Thu nÕp nhi«u loÕi BMWs Lß½ng Câu Ğích th¥n bí túi g¤m. SØ døng H§u Hæu tÖ l® nh§n ğßşc#YTOÕ KÜ: Cñ Viên(30Thiên)#W, #YToÕ KÜ: BÕch Vân(30Thiên)#W, #YToÕ KÜ: H¡c Th±(30Thiên)#W, #YToÕ KÜ: Ba Thiên H±(30Thiên)#W, #YToÕ KÜ: Cñ Viên(7Thiên)#W, #YToÕ KÜ: BÕch Vân(7Thiên)#W, #YToÕ KÜ: H¡c Th±(7Thiên)#W, #YToÕ KÜ: Ba Thiên H±(7Thiên)#WTrung Ğích mµt loÕi. #r#c00FF00#r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	10	4	1	3	1	889901	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000079	3	80	0	79	taiwanzhuanyong2_7	Tái chiªn Thiên Long L­ Bao	SØ døng H§u Khä nh§n ğßşc#YTHiên Linh Ğan#W, TÍnh Hæu tÖ l® nh§n ğßşc#YToÕ KÜ: Thiên Mã(30Thiên)#W, #YKim Cß½ng Sa#W, #YThiên Canh Cß¶ng Hoá Tinh Hoa#W, #YTh± Linh Châu#W, #YCàn Khôn H°#WTrung Ğích mµt loÕi. #r#c00FF00#r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	10	4	1	3	1	889902	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000080	3	80	0	80	Cloth2_12	Biªn d¸ TrÑng Trân Thú: Ng½ ngác Ngßu	Hi hæu Ğích TrÑng Trân Thú, có th¬ ¤p trÑng Xu¤t#G45C¤p#WKhä mang theo Ğích#Gc¯ ğ¸nh lñc lßşng tß ch¤t#YngoÕi công công kích Hình#Wbiªn d¸ Trân Thú: Ng½ ngác Ngßu. #r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	45	4	1	5	1	300027	78	1	-1	-1	-1	0	TrÑng Trân Thú	2	0	2005	-1	0
38000081	3	80	0	81	Cloth2_12	TrÑng Trân Thú: Tung ThØ	Hi hæu Ğích TrÑng Trân Thú, có th¬ ¤p trÑng Xu¤t#G5C¤p#WKhä mang theo Ğích#Ynµi công công kích Hình#WTrân Thú cøc cßng: Tung ThØ. #r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	5	4	1	5	1	300027	78	1	-1	-1	-1	0	TrÑng Trân Thú	2	0	2005	-1	0
38000082	3	80	0	82	CircularTaskTool37_13	Khai Phøc lùi lÕi b°i thß¶ng L­ Bao	Vi b°i thß¶ng l¥n này phøc vø Khí giæ gìn lùi lÕi Khai Phøc, ğßa t£ng Nhçm Ğích Chuyên Thuµc L­ Bao. #rm· ra L­ Bao Tß¾ng nh§n ğßşc: #G1#WCá#YThiên Linh Ğan#WHoà#G5#WCá#YKim T¢m Ti#W. #r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	30	4	1	3	1	892681	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000083	3	80	0	83	CircularTaskTool37_14	Khai Phøc lùi lÕi b°i thß¶ng L­ Bao	Vi b°i thß¶ng l¥n này phøc vø Khí giæ gìn lùi lÕi Khai Phøc, ğßa t£ng Nhçm Ğích Chuyên Thuµc L­ Bao. #rm· ra L­ Bao Tß¾ng nh§n ğßşc: #G1#WCá#YThiên Linh Ğan#WHoà#G10#WCá#YKim T¢m Ti#W. #r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	30	4	1	3	1	892682	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000084	3	80	0	84	CircularTaskTool37_15	Khai Phøc lùi lÕi b°i thß¶ng L­ Bao	Vi b°i thß¶ng l¥n này phøc vø Khí giæ gìn lùi lÕi Khai Phøc, ğßa t£ng Nhçm Ğích Chuyên Thuµc L­ Bao. #rm· ra L­ Bao Tß¾ng nh§n ğßşc: #G2#WCá#YThiên Linh Ğan#WHoà#G20#WCá#YKim T¢m Ti#W. #r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	30	4	1	3	1	892683	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000085	3	80	0	85	CircularTaskTool37_15	Khai Phøc lùi lÕi b°i thß¶ng L­ Bao	Vi b°i thß¶ng l¥n này phøc vø Khí giæ gìn lùi lÕi Khai Phøc, ğßa t£ng Nhçm Ğích Chuyên Thuµc L­ Bao. #rm· ra L­ Bao Tß¾ng nh§n ğßşc: #G2#WCá#YThiên Linh Ğan#WHoà#G30#WCá#YKim T¢m Ti#W. #r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	30	4	1	3	1	892684	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000086	3	80	0	86	Cloth2_12	TrÑng Trân Thú: Tung ThØ	Hi hæu Ğích TrÑng Trân Thú, có th¬ ¤p trÑng Xu¤t#G5C¤p#WKhä mang theo Ğích#Ynµi công công kích Hình#WTrân Thú cøc cßng: Tung ThØ. #r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	5	4	1	5	1	300027	78	1	-1	-1	-1	0	TrÑng Trân Thú	2	0	2005	-1	0
38000087	3	80	0	87	Charm5_16	Thiên Long du hi®p C¦m HÕp	Vi tham gia#G2020Niên Tân Thiên Long Bát Bµ Carnival#WhoÕt ğµng Ğích giang h° hi®p sî, ğ£c bi®t chu¦n b¸ Ğích mµt ph¥n ğÕi l­. #rsØ døng H§u Tß¾ng nh§n ğßşc vînh cØu hi hæu#Ydanh hi®u: Thì gi¶ trong mµng c¯ nhân Lai#W, #Yt÷a kÜ: Hoàng Cân Lñc Sî(90Thiên)#W. #r#c00FF00#r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	10	4	1	3	1	889903	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000088	3	80	0	88	Charm6_15	Thiên Long hào hi®p C¦m HÕp	Vi tham gia#G2020Niên Tân Thiên Long Bát Bµ Carnival#WhoÕt ğµng Ğích võ lâm hào hi®p, ğ£c bi®t chu¦n b¸ Ğích mµt ph¥n ğÕi l­. #rsØ døng H§u Tß¾ng nh§n ğßşc vînh cØu hi hæu#Ydanh hi®u: Thì gi¶ trong mµng c¯ nhân Lai#W, #Yt÷a kÜ: Hoàng Cân Lñc Sî(90Thiên)#W, #G1#WCá#Y4C¤p Bí Ngân C¦m HÕp#W, #G1#WCá#Y4C¤p Miên B¯ C¦m HÕp#W. #r#c00FF00#r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	10	4	1	3	1	889904	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000089	3	80	0	89	Charm5_14	C¤p 4 Bí Ngân C¦m HÕp	Vi tham gia#GTÂn Thiên Long Bát Bµ Carnival#WhoÕt ğµng Ğích võ lâm hào hi®p, ğ£c bi®t chu¦n b¸ Ğích mµt ph¥n ğÕi l­. #rsØ døng H§u Tß¾ng nh§n ğßşc#G10#WCá#Y4C¤p Bí Ngân#W. #r#c00FF00#r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	10	4	1	3	1	889905	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000090	3	80	0	90	Charm5_15	C¤p 4 Miên B¯ C¦m HÕp	Vi tham gia#GTÂn Thiên Long Bát Bµ Carnival#WhoÕt ğµng Ğích võ lâm hào hi®p, ğ£c bi®t chu¦n b¸ Ğích mµt ph¥n ğÕi l­. #rsØ døng H§u Tß¾ng nh§n ğßşc#G10#WCá#Y4C¤p Miên B¯#W. #r#c00FF00#r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	10	4	1	3	1	889905	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000091	3	80	0	91	CircularTaskTool70_8	Tuyªt Vû Sß½ng Y L­ Bao	Vi Cäm TÕ tham gia#GTÂn Thiên Long Bát Bµ Mãn Nguy®t cäm ½n H°i Quy#WhoÕt ğµng Ğích giang h° hi®p sî, ğ£c bi®t chu¦n b¸ Ğích mµt ph¥n ğÕi l­. #rsØ døng H§u Khä lña ch÷n thÑ nh¤t Tính lînh: #G1#WKi®n#YTuyªt Vû Sß½ng Y(xanh biªc phong cách, 15Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WKi®n#YTuyªt Vû Sß½ng Y(ĞÕm TØ Phong Cách, 15Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WKi®n#YTuyªt Vû Sß½ng Y(nâu ğö phong cách, 15Thiên, nh£t Bäng Ğ¸nh)#W. #r#c00FF00#r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	15	4	1	24	1	-1	-1	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000092	3	80	0	92	CircularTaskTool70_9	Cäm ½n H°i Quy t÷a kÜ L­ Bao	Vi Cäm TÕ tham gia#GTÂn Thiên Long Bát Bµ Mãn Nguy®t cäm ½n H°i Quy#WhoÕt ğµng Ğích giang h° hi®p sî, ğ£c bi®t chu¦n b¸ Ğích mµt ph¥n ğÕi l­. #rsØ døng H§u Khä lña ch÷n thÑ nh¤t Tính lînh: #G1#WCá#YToÕ KÜ: Ba Thiên H±(15Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WCá#YToÕ KÜ: BÕch Vân(15Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WCá#YToÕ KÜ: H¡c Th±(15Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WCá#YToÕ KÜ: Hoàn Chuy¬n Mµc Mã(15Thiên, nh£t Bäng Ğ¸nh)#W. #r#c00FF00#r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	15	4	1	24	1	-1	-1	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000093	3	80	0	93	CircularTaskTool77_9	Túi ¿u Ğãi Ngày L­	«Tân Thiên Long Bát Bµ»ğoàn ğµi Vi tham gia#GtIªng chuông thän nhiên HÕ tân niên#WhoÕt ğµng Ğích các ngß¶i ch½i ğ£c bi®t chu¦n b¸ Ğích mµt ph¥n ğÕi l­, ngß¶i ch½i TÕi LÕc Dß½ng quäng trß¶ng Ğ¯i#RHÕnh Phúc Ğích ĞÕi Chung#WsØ døng#YKim Ch¤t Chung ChuÏ#WH§u Khä nh§n ğßşc#G1#WCá#YTiªt Nh§t Hoan LÕc ĞÕi#W. #rsØ døng H§u Hæu tÖ l® nh§n ğßşc#G2#WCá#YKim T¢m Ti#W, #G2#WCá#YS½ C¤p Cån C¯t Ğan#W, #G2#WCá#YTrung C¤p Cån C¯t Ğan#W, #YCao C¤p Trân Thú Hoàn Ğ°ng Thiên Thß#W, #YThiên Canh Cß¶ng Hoá Tinh Hoa#W, #YKim Cß½ng Sa#W, #YThanh Phong Di Giang(30Thiên)#WTrung Ğích mµt loÕi. #r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	30	4	1	43	1	880047	197	1	-1	-1	-1	0	Ğ£c bi®t	1	0	2005	-1	0
38000094	3	80	0	94	CircularTaskTool77_10	Túi Giáng Sinh Bình An	«Tân Thiên Long Bát Bµ»ğoàn ğµi Vi tham gia#GtIªng chuông thän nhiên HÕ tân niên#WhoÕt ğµng Ğích các ngß¶i ch½i ğ£c bi®t chu¦n b¸ Ğích mµt ph¥n ğÕi l­, ngß¶i ch½i TÕi LÕc Dß½ng quäng trß¶ng Ğ¯i#RHÕnh Phúc Ğích ĞÕi Chung#WsØ døng#YThánh Ğän Bình An Chung ChuÏ#WH§u Khä nh§n ğßşc#G1#WCá#YThánh Ğän Bình An ĞÕi#W. #rsØ døng H§u Hæu tÖ l® nh§n ğßşc#G4#WCá#YKim T¢m Ti#W, #YLinh Thú Tinh Phách#W, #G2#WCá#YCao C¤p Cån C¯t Ğan#W, #Ysiêu c¤p Trân Thú Hoàn Ğ°ng thiên thß#W, #YThiên Canh Cß¶ng Hoá Lµ#W, #YKim Cß½ng Toä#W, #YToÕ KÜ: Th¯ TØ(30Thiên)#WTrung Ğích mµt loÕi. #r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	30	4	1	43	1	880047	197	1	-1	-1	-1	0	Ğ£c bi®t	1	0	2005	-1	0
38000095	3	80	0	95	CircularTaskTool77_11	Túi Chúc Phúc Nåm M¾i	«Tân Thiên Long Bát Bµ»ğoàn ğµi Vi tham gia#GtIªng chuông thän nhiên HÕ tân niên#WhoÕt ğµng Ğích các ngß¶i ch½i ğ£c bi®t chu¦n b¸ Ğích mµt ph¥n ğÕi l­, ngß¶i ch½i TÕi LÕc Dß½ng quäng trß¶ng Ğ¯i#RHÕnh Phúc Ğích ĞÕi Chung#WsØ døng#YTân Niên Chúc Phúc Chung ChuÏ#WH§u Khä nh§n ğßşc#G1#WCá#YTân Niên Chúc Phúc ĞÕi#W. #rsØ døng H§u Hæu tÖ l® nh§n ğßşc#G4#WCá#YKim T¢m Ti#W, #YLinh Thú Tinh Phách#W, #G2Cá#YCao C¤p Cån C¯t Ğan#W, #Ysiêu c¤p Trân Thú Hoàn Ğ°ng thiên thß#W, #YThiên Canh Cß¶ng Hoá Lµ#W, #YKim Cß½ng Toä#W, #YToÕ KÜ: Th¯ TØ(30Thiên)#WTrung Ğích mµt loÕi. #r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)	30	4	1	43	1	880047	197	1	-1	-1	-1	0	Ğ£c bi®t	1	0	2005	-1	0
38000096	3	80	0	96	CircularTaskTool18_4	Chùy Kim S¡c	Mµt phen th¥n kÏ Ğích Kim Ch¤t Chung ChuÏ, có th¬ TÕi#GL?c Dß½ng(160, 106)#Wg¥n ğây Xao Hß·ng#RHÕnh Phúc Ğích ĞÕi Chung#W. #rTr× ngày sinh Kh±ng TØ Hoà nguyên ğán cùng ngày NgoÕi, hoÕt ğµng trong lúc m²i ngày có th¬ TÕi LÕc Dß½ng quäng trß¶ng#GÔng Già Noel(160, 112)#WXØ mi­n phí lînh mµt cái Kim Ch¤t Chung ChuÏ. #G12Nguy®t 25Nh§t#WL­ Giáng Sinh cùng ngày, Khä mi­n phí lînh Thánh Ğän Bình An Chung ChuÏ; #G1Nguy®t 1Nh§t#Wnguyên ğán cùng ngày, Khä mi­n phí lînh Tân Niên Chúc Phúc Chung ChuÏ. #r#G(lña ch÷n LÕc Dß½ng HÕnh Phúc Ğích ĞÕi Chung, Ği¬m Kích ThØ Tiêu Hæu Ki®n sØ døng)	30	4	1	10	250	340003	136	1	-1	-1	-1	14	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000097	3	80	0	97	CircularTaskTool18_5	Búa Chúc Phúc Nåm M¾i	TÕi#GL?c Dß½ng quäng trß¶ng(160, 106)#WĞích#RHÕnh Phúc Ğích ĞÕi Chung#WXØ Xao Hß·ng. 1Nguy®t 1Nh§t nguyên ğán cùng ngày có th¬ TÕi LÕc Dß½ng quäng trß¶ng#G(160, 112)#RÔng Già Noel#WXØ mi­n phí lînh mµt cái: #YTân Niên Chúc Phúc Chung ChuÏ#W. #r#G(lña ch÷n LÕc Dß½ng HÕnh Phúc Ğích ĞÕi Chung, Ği¬m Kích ThØ Tiêu Hæu Ki®n sØ døng)	30	4	1	10	1	340003	136	1	-1	-1	-1	14	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000098	3	80	0	98	CircularTaskTool77_8	G§y Giáng Sinh Bình An	Mµt phen th¥n kÏ Ğích Chuông Chùy, có th¬ TÕi#GL?c Dß½ng(160, 106)#Wg¥n ğây Xao Hß·ng#RHÕnh Phúc Ğích ĞÕi Chung#W. #r12Nguy®t 25Nh§t L­ Giáng Sinh cùng ngày có th¬ TÕi LÕc Dß½ng quäng trß¶ng Ğích#GÔng Già Noel(160, 112)#WXØ mi­n phí lînh mµt cái Thánh Ğän Bình An Chung ChuÏ. #r#G(lña ch÷n LÕc Dß½ng HÕnh Phúc Ğích ĞÕi Chung, Ği¬m Kích ThØ Tiêu Hæu Ki®n sØ døng)	30	4	1	10	1	340003	136	1	-1	-1	-1	14	Ğ£c bi®t	1	0	2005	-1	0
38000099	3	80	0	99	CircularTaskTool70_8	Rñc rŞ ngày sinh Kh±ng TØ L­ Bao	"leng keng Ğang, leng keng Ğang, Linh nhi nhi«u ngß¶i biªt t¾i! #rsØ døng H§u Khä nh§n ğßşc#G1#WCá#Yru-bi(C¤p 3)#W, cÓ c½ hµi nh§n ğßşc#G1#WKi®n#Ytrang phøc m¯t: Hoan LÕc Thánh Ğän(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WKi®n#Ytrang phøc m¯t: Kích Tình Thánh Ğän(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WKi®n#Ytrang phøc m¯t: Thánh Ğän L­ Phøc(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WKi®n#Ytrang phøc m¯t: Hoan LÕc Thánh Ğän(vînh cØu, nh£t Bäng Ğ¸nh)#Wmµt trong s¯ ğó, #G1#WCá#YToÕ KÜ: Thu¥n Lµc(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WCá#YToÕ KÜ: Tuyªt Khiªu(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WCá#YToÕ KÜ: Th¯ TØ(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WCá#YToÕ KÜ: Thiên Mã(30Thiên, nh£t Bäng Ğ¸nh)#Wmµt trong s¯ ğó, #G1#WCá#YH°ng Di®u ThÕch#W, #G1#WCá#YCông Lñc Ğan#W, #G1#WCá#Yxoay chuy¬n tr¶i ğ¤t Th¥n ThÕch#W, #G1#WCá#Y3C¤p Miên B¯#W, #G1#WCá#Y3C¤p Bí Ngân#Wmµt trong s¯ ğó. #r#c00FF00#r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)"	15	4	1	3	1	880053	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000100	3	80	0	100	CircularTaskTool70_8	Nguyên ğán HÕ Tuª L­ Bao	"tiªng hoan hô truy®n cß¶i Quá nguyên ğán, Cµng Khánh tân niên cß¶i dài. #rsØ døng H§u Khä nh§n ğßşc#G1#WCá#Yru-bi(C¤p 3)#W, cÓ c½ hµi nh§n ğßşc#G1#WKi®n#Ytrang phøc m¯t: Tuyªt Vû Sß½ng Y(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WKi®n#Ytrang phøc m¯t: M£c TØ Thiên H°ng(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WKi®n#Ytrang phøc m¯t: Thanh Phong Di Giang(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WKi®n#Ytrang phøc m¯t: M£c TØ Thiên H°ng(vînh cØu, nh£t Bäng Ğ¸nh)#Wmµt trong s¯ ğó, #G1#WCá#YToÕ KÜ: Ğà Ği¬u(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WCá#YSí Bàng: Tuyªt Vû(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WCá#YToÕ KÜ: Cñ Viên(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WCá#YToÕ KÜ: Thiên Mã(30Thiên, nh£t Bäng Ğ¸nh)#Wmµt trong s¯ ğó, #G1#WCá#YH°ng Di®u ThÕch#W, #G1#WCá#YCông Lñc Ğan#W, #G1#WCá#Yxoay chuy¬n tr¶i ğ¤t Th¥n ThÕch#W, #G1#WCá#Y3C¤p Miên B¯#W, #G1#WCá#Y3C¤p Bí Ngân#Wmµt trong s¯ ğó. #r#c00FF00#r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)"	15	4	1	3	1	880048	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000101	3	80	0	101	CircularTaskTool70_8	Hoan Ğµ nghï ğông L­ Bao	"vui sß¾ng Quá nghï ğông, gió mát Dung Tuyªt Ğµ nåm ğßşc mùa. #rsØ døng H§u Khä nh§n ğßşc#G1#WCá#Yru-bi(C¤p 3)#W, cÓ c½ hµi nh§n ğßşc#G1#WKi®n#Ytrang phøc m¯t: Tuyªt Vû Sß½ng Y(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WKi®n#Ytrang phøc m¯t: M£c TØ Thiên H°ng(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WKi®n#Ytrang phøc m¯t: Thanh Phong Di Giang(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WKi®n#Ytrang phøc m¯t: M£c TØ Thiên H°ng(vînh cØu, nh£t Bäng Ğ¸nh)#Wmµt trong s¯ ğó, #G1#WCá#YToÕ KÜ: Ğà Ği¬u(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WCá#YSí Bàng: Tuyªt Vû(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WCá#YToÕ KÜ: Cñ Viên(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WCá#YToÕ KÜ: Thiên Mã(30Thiên, nh£t Bäng Ğ¸nh)#Wmµt trong s¯ ğó, #G1#WCá#YH°ng Di®u ThÕch#W, #G1#WCá#YCông Lñc Ğan#W, #G1#WCá#Yxoay chuy¬n tr¶i ğ¤t Th¥n ThÕch#W, #G1#WCá#Y3C¤p Miên B¯#W, #G1#WCá#Y3C¤p Bí Ngân#Wmµt trong s¯ ğó. #r#c00FF00#r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)"	15	4	1	3	1	880049	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
38000102	3	80	0	102	CircularTaskTool70_8	Tân xuân Gia Hoa L­ Bao	"vênh váo Khai V§n, sung sß¾ng ği«m lành. Vênh váo Phi H°ng, m÷i chuy®n hài lòng. #rsØ døng H§u Khä nh§n ğßşc#G1#WCá#Yru-bi(C¤p 3)#W, cÓ c½ hµi nh§n ğßşc#G1#WKi®n#Ytrang phøc m¯t: Tuyªt Vû Sß½ng Y(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WKi®n#Ytrang phøc m¯t: M£c TØ Thiên H°ng(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WKi®n#Ytrang phøc m¯t: Thanh Phong Di Giang(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WKi®n#Ytrang phøc m¯t: Tuyªt Vû Sß½ng Y(vînh cØu, nh£t Bäng Ğ¸nh)#Wmµt trong s¯ ğó, #G1#WCá#YToÕ KÜ: Th¯ TØ(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WCá#YSí Bàng: Minh Vû(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WCá#YToÕ KÜ: Vû Sß(7Thiên, nh£t Bäng Ğ¸nh)#W, #G1#WCá#YToÕ KÜ: Vân Tiêu Vû Dñc(30Thiên, nh£t Bäng Ğ¸nh)#Wmµt trong s¯ ğó, #G1#WCá#YH°ng Di®u ThÕch#W, #G1#WCá#YCông Lñc Ğan#W, #G1#WCá#Yxoay chuy¬n tr¶i ğ¤t Th¥n ThÕch#W, #G1#WCá#Y3C¤p Miên B¯#W, #G1#WCá#Y3C¤p Bí Ngân#Wmµt trong s¯ ğó. #r#c00FF00#r#c00FF00(Hæu Ki®n Ği¬m Kích có th¬ sØ døng)"	15	4	1	3	1	880050	197	1	-1	-1	-1	4	ĞÕo cø hoÕt ğµng	1	0	2005	-1	0
