INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT
1296	Tr‰m TiÍu nhÁn	-1	-1	61	4	21000009	25	21000045	6	21000049	6	20308118	1	-1	-1	-1	-1	-1	8	-1	-1	-1	0	1	12	3000	505020	-1	Ng„ –i´n Li≠u	7	7
1297	Thanh –™ muØn v´ nh‡ nhÁn	-1	-1	61	4	21000009	25	21000045	6	21000049	6	20308119	1	-1	-1	-1	-1	-1	8	-1	-1	-1	0	1	12	3000	505020	-1	Ng„ –i´n Li≠u	7	7
1298	L’c H∞ng nhÁn	-1	-1	61	7	21000010	25	21000046	6	21000050	1	20308116	1	-1	-1	-1	-1	-1	11	-1	-1	-1	0	1	12	3000	505020	-1	Ng„ –i´n Li≠u	7	8
1299	Phong UyÍn nhÁn	-1	-1	61	7	21000010	25	21000046	6	21000050	1	20308117	1	-1	-1	-1	-1	-1	11	-1	-1	-1	0	1	12	3000	505020	-1	Ng„ –i´n Li≠u	7	8
1300	Tr‰m TiÍu nhÁn	-1	-1	61	7	21000010	25	21000046	6	21000050	1	20308118	1	-1	-1	-1	-1	-1	11	-1	-1	-1	0	1	12	3000	505020	-1	Ng„ –i´n Li≠u	7	8
1301	Thanh –™ muØn v´ nh‡ nhÁn	-1	-1	61	7	21000010	25	21000046	6	21000050	1	20308119	1	-1	-1	-1	-1	-1	11	-1	-1	-1	0	1	12	3000	505020	-1	Ng„ –i´n Li≠u	7	8
1302	L’c H∞ng nhÁn	-1	-1	61	10	21000011	25	21000047	6	21000050	2	20308116	1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	12	3000	505020	-1	Ng„ –i´n Li≠u	7	9
1303	Phong UyÍn nhÁn	-1	-1	61	10	21000011	25	21000047	6	21000050	2	20308117	1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	12	3000	505020	-1	Ng„ –i´n Li≠u	7	9
1304	Tr‰m TiÍu nhÁn	-1	-1	61	10	21000011	25	21000047	6	21000050	2	20308118	1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	12	3000	505020	-1	Ng„ –i´n Li≠u	7	9
1305	Thanh –™ muØn v´ nh‡ nhÁn	-1	-1	61	10	21000011	25	21000047	6	21000050	2	20308119	1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	12	3000	505020	-1	Ng„ –i´n Li≠u	7	9
1306	L’c H∞ng Hµ Ph˘	-1	-1	61	3	21000008	25	21000044	6	21000049	3	20308126	1	-1	-1	-1	-1	-1	7	-1	-1	-1	0	1	13	3000	505020	-1	Ng„ –i´n Li≠u	7	6
1307	Phong UyÍn Hµ Ph˘	-1	-1	61	3	21000008	25	21000044	6	21000049	3	20308127	1	-1	-1	-1	-1	-1	7	-1	-1	-1	0	1	13	3000	505020	-1	Ng„ –i´n Li≠u	7	6
1308	Tr‰m TiÍu Hµ Ph˘	-1	-1	61	3	21000008	25	21000044	6	21000049	3	20308128	1	-1	-1	-1	-1	-1	7	-1	-1	-1	0	1	13	3000	505020	-1	Ng„ –i´n Li≠u	7	6
1309	Thanh –™ muØn v´ nh‡ Hµ Ph˘	-1	-1	61	3	21000008	25	21000044	6	21000049	3	20308129	1	-1	-1	-1	-1	-1	7	-1	-1	-1	0	1	13	3000	505020	-1	Ng„ –i´n Li≠u	7	6
1310	L’c H∞ng Hµ Ph˘	-1	-1	61	6	21000009	25	21000045	6	21000049	6	20308126	1	-1	-1	-1	-1	-1	10	-1	-1	-1	0	1	13	3000	505020	-1	Ng„ –i´n Li≠u	7	7
1311	Phong UyÍn Hµ Ph˘	-1	-1	61	6	21000009	25	21000045	6	21000049	6	20308127	1	-1	-1	-1	-1	-1	10	-1	-1	-1	0	1	13	3000	505020	-1	Ng„ –i´n Li≠u	7	7
1312	Tr‰m TiÍu Hµ Ph˘	-1	-1	61	6	21000009	25	21000045	6	21000049	6	20308128	1	-1	-1	-1	-1	-1	10	-1	-1	-1	0	1	13	3000	505020	-1	Ng„ –i´n Li≠u	7	7
1313	Thanh –™ muØn v´ nh‡ Hµ Ph˘	-1	-1	61	6	21000009	25	21000045	6	21000049	6	20308129	1	-1	-1	-1	-1	-1	10	-1	-1	-1	0	1	13	3000	505020	-1	Ng„ –i´n Li≠u	7	7
1314	L’c H∞ng Hµ Ph˘	-1	-1	61	9	21000010	25	21000046	6	21000050	1	20308126	1	-1	-1	-1	-1	-1	13	-1	-1	-1	0	1	13	3000	505020	-1	Ng„ –i´n Li≠u	7	8
1315	Phong UyÍn Hµ Ph˘	-1	-1	61	9	21000010	25	21000046	6	21000050	1	20308127	1	-1	-1	-1	-1	-1	13	-1	-1	-1	0	1	13	3000	505020	-1	Ng„ –i´n Li≠u	7	8
1316	Tr‰m TiÍu Hµ Ph˘	-1	-1	61	9	21000010	25	21000046	6	21000050	1	20308128	1	-1	-1	-1	-1	-1	13	-1	-1	-1	0	1	13	3000	505020	-1	Ng„ –i´n Li≠u	7	8
1317	Thanh –™ muØn v´ nh‡ Hµ Ph˘	-1	-1	61	9	21000010	25	21000046	6	21000050	1	20308129	1	-1	-1	-1	-1	-1	13	-1	-1	-1	0	1	13	3000	505020	-1	Ng„ –i´n Li≠u	7	8
1318	L’c H∞ng Hµ Ph˘	-1	-1	61	10	21000011	25	21000047	6	21000050	2	20308126	1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	13	3000	505020	-1	Ng„ –i´n Li≠u	7	9
1319	Phong UyÍn Hµ Ph˘	-1	-1	61	10	21000011	25	21000047	6	21000050	2	20308127	1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	13	3000	505020	-1	Ng„ –i´n Li≠u	7	9
1320	Tr‰m TiÍu Hµ Ph˘	-1	-1	61	10	21000011	25	21000047	6	21000050	2	20308128	1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	13	3000	505020	-1	Ng„ –i´n Li≠u	7	9
1321	Thanh –™ muØn v´ nh‡ Hµ Ph˘	-1	-1	61	10	21000011	25	21000047	6	21000050	2	20308129	1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	13	3000	505020	-1	Ng„ –i´n Li≠u	7	9
1322	C‚y æt Sao Nh¯c	30103089	1	59	1	21000000	3	21000044	1	21000049	1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	0	1	34	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1323	Du Muµn Du¶n	30103090	1	59	1	21000000	3	21000044	1	21000049	1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	0	1	34	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1324	Mµc Tu Nh¯c	30103091	1	59	1	21000000	3	21000044	1	21000049	1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	0	1	34	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1325	Nh¯c M’t Gia Tÿ	30103092	1	59	2	21000000	4	21000044	1	21000049	2	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	0	1	34	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1326	Thu÷ Tinh H‡ Gi‰o	30103093	1	59	2	21000000	4	21000044	1	21000049	2	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	0	1	34	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1327	HﬂΩng C•n Ho‰ Tho·i	30103094	1	59	3	21000000	5	21000044	1	21000049	3	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	0	1	34	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1328	Song Sao B’ch BØi	30103095	1	59	3	21000000	5	21000044	1	21000049	3	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	0	1	34	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1329	Xoa ThiÍu Nh¯c	30103096	1	59	4	21000001	3	21000045	1	21000049	4	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	0	1	35	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1330	HﬂΩng CÙ c‚y c‰i d•u	30103097	1	59	4	21000001	3	21000045	1	21000049	4	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	0	1	35	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1331	TﬂΩng du Chﬂng Nh¯c	30103098	1	59	4	21000001	3	21000045	1	21000049	4	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	0	1	35	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1332	øæp l’nh L¯c –ßu Cao	30103099	1	59	5	21000001	4	21000045	1	21000049	5	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	0	1	35	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1333	Th∏t kho t‡u Long L˝ Ngﬂ	30103100	1	59	5	21000001	4	21000045	1	21000049	5	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	0	1	35	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1334	LiÍn Tÿ h‰i s‰n Canh	30103101	1	59	5	21000001	4	21000045	1	21000049	5	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	0	1	35	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1335	Song TiÍu ThﬂΩng hÆ s˛i	30103102	1	59	5	21000001	4	21000045	1	21000049	5	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	0	1	35	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1336	Ng˜c ·i tÙm bÛc vˆ	30103103	1	59	6	21000001	5	21000045	1	21000049	6	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	0	1	35	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1337	–ﬂ∂ng ThØ sﬂ∂n l˛n r·n	30103104	1	59	6	21000001	5	21000045	1	21000049	6	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	0	1	35	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1338	HﬂΩng TiÍn Tuy™t Ngﬂ	30103105	1	59	7	21000002	3	21000046	1	21000049	7	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	0	1	36	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1339	Thanh Sao c‰i b°p	30103106	1	59	7	21000002	3	21000046	1	21000049	7	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	0	1	36	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1340	H’t dÎ ThiÍu KÍ	30103107	1	59	7	21000002	3	21000046	1	21000049	7	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	0	1	36	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1341	Qu™ HﬂΩng Nh˚ LﬂΩng Cao	30103108	1	59	8	21000002	4	21000046	1	21000049	8	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	0	1	36	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1342	H∞ng Du Bµc –≤ Ti	30103109	1	59	8	21000002	4	21000046	1	21000049	8	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	0	1	36	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1343	Ng˚ B‰o Tr‚n Ch‚u Canh	30103110	1	59	8	21000002	4	21000046	1	21000049	8	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	0	1	36	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1344	Ng˚ Khu¶n T˘ng Nhung Thang	30103111	1	59	8	21000002	4	21000046	1	21000049	8	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	0	1	36	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1345	Tham SÌ Ng˜c Kho·i Y™n	38003070	1	59	8	21000002	60	21000048	15	21000050	12	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	0	1	36	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1346	Qu™ Chi Nh‚n Tham Thang	30103113	1	59	9	21000003	3	21000047	1	21000049	9	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	0	1	37	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1347	Thanh La v∏t muØi Thang	30103114	1	59	9	21000003	3	21000047	1	21000049	9	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	0	1	37	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1348	Rong bi¨n TiÍn BØi Canh	30103115	1	59	9	21000003	3	21000047	1	21000049	9	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	0	1	37	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1349	TØ Sao Ho‡ng Ti Khu¶n	30103116	1	59	9	21000003	3	21000047	1	21000049	9	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	0	1	37	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1350	Ngﬂu DﬂΩng To‡n ChÌch Y™n	38003071	1	59	9	21000003	45	21000048	15	21000050	14	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	0	1	37	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1351	BÂng –ﬂ∂ng Ng‚n NhÓ Canh	30103118	1	59	10	21000003	4	21000048	1	21000050	1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	37	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1352	ChÌch Kh·o Mai Hoa Nh¯c	30103119	1	59	10	21000003	4	21000048	1	21000050	1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	37	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1353	PhÔ Thu˝ b’ch ng˜c Canh	30103120	1	59	10	21000003	4	21000048	1	21000050	1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	37	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1354	H∞ng Tham X‡ –‰m Tÿu	30103121	1	59	10	21000003	4	21000048	1	21000050	1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	37	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1355	VÊng ch°c Phßt KhiÍu Tﬂ∂ng	30103122	1	59	10	21000003	4	21000048	1	21000050	1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	37	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1356	ThÙng Th•n Phﬂ˛ng CØt Ho‡n	30007040	1	60	10	21000007	4	21000048	1	21000050	1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	41	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1357	Minh T‚m Huy´n V˚ Ho‡n	30007041	1	60	10	21000007	4	21000048	1	21000050	1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	41	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1358	–∏nh v∏ Ph˘∑T§n	39920139	-1	62	1	21000016	15	21000044	5	21000049	2	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	0	1	42	3000	505023	-1	Ng„ –i´n Li≠u	7	4
1359	Ti´n t‡i TiÍu	38003072	10	62	1	21000016	15	21000044	5	21000049	2	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	0	1	42	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1360	Lﬂu H‡ Chi	38003058	1	62	1	21000016	15	21000044	5	21000049	2	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	0	1	42	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1361	Tinh hˆa Th’ch	38003073	1	62	2	21000016	20	21000044	5	21000049	4	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	0	1	42	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1362	Lﬂu DiÆm Ng‚n –‡i	38003057	1	62	2	21000016	20	21000044	5	21000049	4	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	0	1	42	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1363	SiÍu c§p vÙi Bao	38003074	1	62	3	21000016	25	21000044	5	21000049	6	30501362	3	-1	-1	-1	-1	-1	7	-1	-1	-1	0	1	42	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1364	Hoa vÂn m‡u con di´u	38003059	1	62	3	21000016	25	21000044	5	21000049	6	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	0	1	42	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1365	Lﬂu DiÆm Kim –‡i	38003060	1	62	8	21000018	20	21000046	5	21000050	1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	0	1	44	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1366	Qu•n HiÆp Chi™u Linh	38003064	1	62	7	21000018	15	21000046	5	21000050	2	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	0	1	44	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1367	Kœ vÂn Ti¨u L’t B·t	38003171	-1	62	8	21000018	20	21000046	5	21000050	1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	0	1	44	3000	505023	-1	Ng„ –i´n Li≠u	7	5
1368	Thanh Long Linh Kœ	38003076	1	62	7	21000018	30	21000046	10	21000050	2	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	0	1	44	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1369	B’ch H± Linh Kœ	38003077	1	62	8	21000018	30	21000046	10	21000050	2	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	0	1	44	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1370	Chu Tﬂæc Linh Kœ	38003079	1	62	9	21000019	30	21000047	10	21000050	2	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	0	1	45	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1371	Huy´n V˚ Linh Kœ	38003080	1	62	9	21000019	30	21000047	10	21000050	2	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	0	1	45	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1372	TÔnh H∞n –Âng	38003081	10	62	9	21000019	15	21000047	5	21000050	2	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	0	1	45	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1373	PhÌch L∏ch Tÿ	38003082	1	62	10	21000019	20	21000047	5	21000050	3	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	45	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1374	Nhanh nh©n linh ho’t Mµc ëi	38003083	1	62	10	21000019	20	21000047	5	21000050	3	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	45	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1375	Truy Phong Chi™n Kœ	38003084	1	62	10	21000019	60	21000048	15	21000050	10	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	0	1	45	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1376	ThﬂΩng L’i Linh∑Nhußn Vßt Lµ	38003085	1	62	6	21000017	25	21000045	5	21000049	12	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	0	1	43	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1377	X‰o Th¸ Mµc Gi·p	38003087	1	62	4	21000017	30	21000045	10	21000049	15	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	0	1	43	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1378	Ch˜i g‡ Linh NgÁu	38003088	1	62	6	21000017	25	21000045	5	21000049	12	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	0	1	43	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1379	Th•n H‡nh Gi·p M„	38003065	10	62	4	21000017	15	21000045	5	21000049	8	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	0	1	43	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1380	V◊a g£p „ thﬂΩng	38003062	1	62	4	21000017	15	21000045	5	21000049	8	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	0	1	43	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1381	V¯ Ün B‰o H’p	38003067	1	62	5	21000017	20	21000045	5	21000049	10	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	0	1	43	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1382	Li NÙ Linh NgÁu	38003061	1	62	5	21000017	20	21000045	5	21000049	10	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	0	1	43	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1383	ThﬂΩng L’i Linh∑Th± Linh Ch‚u	38003063	1	62	5	21000017	20	21000045	5	21000049	10	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	0	1	43	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1384	Che m£t Huy´n Sa	30008031	1	62	6	21000017	25	21000045	5	21000050	3	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	0	1	43	3000	-1	-1	Ng„ –i´n Li≠u	7	-1
1385	T§t –Âng –i¨m Hoa LiÍm b‰n v®	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	46	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t#W˙c Vi Øi —ng c§p bßc –Ìch#Yth•n khÌ: T§t –Âng –i¨m Hoa LiÍm#W: #r#GLiÍn Nhung Th•n Ti™t[C§p 1]óó[C§p 42]th•n khÌ#r#GLiÍn Nhung Th•n Ti™t[C§p 2]óó[C§p 52]th•n khÌ#r#GLiÍn Nhung Th•n Ti™t[C§p 3]óó[C§p 62]th•n khÌ#r#GLiÍn Nhung Th•n Ti™t[C§p 4]óó[C§p 72]th•n khÌ#r#GLiÍn Nhung Th•n Ti™t[C§p 5]óó[C§p 82]th•n khÌ#r#GLiÍn Nhung Th•n Ti™t[C§p 6]óó[C§p 92]th•n khÌ	-1	-1
1386	–’i T´ Minh Phong b‰n v®	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	46	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i T´ Minh Phong#W, mAng v‡o gi‰m tØc µ k€ nÂng, thÌch h˛p ¡c Nh‚n CØc Æ tÿ H˜c Tßp.	-1	-1
1387	–’i T´ Minh Phong b‰n v®	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	46	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i T´ Minh Phong#W, mAng v‡o H§p KhÌ k€ nÂng, thÌch h˛p ¡c Nh‚n CØc Æ tÿ H˜c Tßp.	-1	-1
1388	–’i T´ Minh Phong b‰n v®	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	46	30000	335134	-1	Tﬂæng#GLIÍn Nhung Th•n Ti™t C§p 7#W˙c Vi 10C§p 2 –Ìch#Yth•n khÌ: –’i T´ Minh Phong#W, mAng v‡o Hﬂ Nhﬂ˛c k€ nÂng, thÌch h˛p ¡c Nh‚n CØc Æ tÿ H˜c Tßp.	-1	-1
1389	Th‰o SﬂΩng cam lµ	30205030	1	66	1	20101001	2	20108157	2	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1390	Th’ch Tuy´n cam lµ	30205031	1	66	3	20101005	3	20108159	2	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1391	–¢ng Hoa cam lµ	30205032	1	66	5	20101004	2	20108158	2	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1392	TﬂΩng Khu¶n cam lµ	30205033	1	66	9	20101024	6	20108164	6	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1393	M„ng Huy™t H∞n Lµ	30205034	1	66	2	20101004	2	20108158	2	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1394	H˘ng –‰m H∞n Lµ	30205035	1	66	4	20101008	3	20108160	3	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1395	B·o Chi H∞n Lµ	30205036	1	66	10	20101025	6	20108165	6	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1396	T‡m CØt Tr˜c Lµ	30205037	1	66	2	20101026	6	20108166	6	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1397	X‚m TrÌ Tr˜c Lµ	30205038	1	66	5	20101011	3	20108161	3	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1398	PhÆ T‚m Tr˜c Lµ	30205039	1	66	8	20101021	6	20108165	6	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1399	L„m SﬂΩng Ng˜c Lµ	30205040	1	66	2	20101003	2	20108158	2	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1400	S·t Thu Ng˜c Lµ	30205041	1	66	5	20101012	3	20108161	3	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1401	T˙c Mai Ng˜c Lµ	30205042	1	66	8	20101020	6	20108164	6	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1402	–‡i Tr˙c TiÍn Lµ	30205043	1	66	1	20101002	2	20108157	2	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1403	–‡i Du¶n TiÍn Lµ	30205044	1	66	4	20101009	3	20108160	3	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1404	–‡i T‚m TiÍn Lµ	30205045	1	66	8	20101021	6	20108164	6	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1405	–i™u Th˘ Thanh Lµ	30205046	1	66	1	20101001	2	20108157	2	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
1406	SΩn H’t Thanh Lµ	30205047	1	66	3	20101007	3	20108159	2	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	0	1	19	3000	-1	-1	Ng„ –i´n Li≠u	-1	-1
