INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
10113045	1	1	13	45	2	409	1	-1	-1	Thánh Linh Chiªn Giáp	94	Làm t× ðá ngû s¡c mà Næ Oa dùng ð¬ vá tr¶i, h¤p thø tinh hoa m£t trång m£t tr¶i, ngu°n lñc linh thiêng vô biên.	3400	3400	230	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	236	-1	236	-1	-1	-1	Cloth10_14	Y Phøc	2254	2000	0
10113046	1	1	13	46	2	409	1	-1	-1	U Minh Ma Giáp	94	Ðªn t× âm phü, ðßþc luy®n b·i lØa âm phü mà thành, oán khí ð§m ð£c, ma lñc mÕnh m¨.	3400	3400	230	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	236	-1	236	-1	-1	-1	Cloth10_14	Y Phøc	2255	2000	0
10113047	1	1	13	47	2	409	1	-1	-1	Lân Mân Giáp	94	V§t ph¦m ðßþc Ph§t gia quý tr÷ng nh¤t, có th¬ cäm Ñng lçn nhau v¾i ngß¶i sØ døng.	3400	3400	230	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	236	-1	236	-1	-1	-1	Cloth10_14	Y Phøc	2256	2000	0
10113048	1	1	13	48	2	409	1	-1	-1	Nghê Vân Vû Y	99	Nghe nói CØu Thiên Huy«n Næ sØ døng khi múa c¥u phúc, là cñc ph¦m có th¬ g£p nhßng không th¬ c¥u.	3800	3800	236	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	248	-1	248	-1	-1	-1	Cloth10_14	Y Phøc	2257	2000	0
10113049	1	1	13	49	2	409	1	-1	-1	CØu Bäo Thiên Y	99	Trên ðó có CØu Bäo Hoa Vån, ch¸u sñ ngßng luy®n cüa thiên ð¸a tinh hoa, sÑc mÕnh d¸ thß¶ng.	3800	3800	236	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	248	-1	248	-1	-1	-1	Cloth10_14	Y Phøc	2258	2000	0
10113050	1	1	13	50	2	409	1	-1	-1	Qui Nguyên Th¥n Y	99	C± v§t thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, có tác døng ngßng th¥n quy nguyên, kh·i tØ h°i sinh.	3800	3800	236	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	248	-1	248	-1	-1	-1	Cloth10_14	Y Phøc	2259	2000	0
10113100	1	1	13	100	2	18	1	-1	-1	Phá B¯ Sam	1	Tân thü Phòng Cø, không có gì giá tr¸. (Hæu Ki®n Ði¬m Kích có th¬ trang b¸)	20	20	114	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	8	-1	-1	-1	Cloth3_3	Y Phøc	19	2000	0
10120001	1	1	20	1	7	-1	1	-1	-1	Loan Hoa Kªt	8	Các loÕi ðóa hoa Xuyên Tiªp Nhi Thành, hoa mai di ðµng.	90	90	122	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	Necklace_1	HÕng Liên	2260	2000	0
10120002	1	1	20	2	7	-1	1	-1	-1	Lam Bäo HÕng Liên	18	Xanh thÆm S¡c Ðích bäo thÕch vòng c±, Khä Dß mang theo Giä cho nhau cäm Ñng.	127	127	135	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	Necklace_3	HÕng Liên	2261	2000	0
10120003	1	1	20	3	7	-1	1	-1	-1	Thái Cñc Hµ Phù	28	D¤u diªm bát quái Huy«n C½, Khä ð« cao tñ thân nång lñc.	247	247	147	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	Necklace_2	HÕng Liên	2262	2000	0
10120004	1	1	20	4	7	-1	1	-1	-1	Vân Häi Liên	38	Lam ch½i Gian Ðích ng÷c thÕch vòng c±, m£t trái Hµi Hæu Vân S½n tÑ häi Ð°, b·i v§y ðßþc g÷i là.	433	433	160	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	Necklace_1	HÕng Liên	2263	2000	0
10120005	1	1	20	5	7	-1	1	-1	-1	H± Phách Hµ Phù	48	Ngàn nåm Ti«n nhña thông tích lÕc S· hình thành Ðích H± Phách S· Chª, Khä thoát thân ki®n th¬.	722	722	172	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Necklace_2	HÕng Liên	2264	2000	0
10120006	1	1	20	6	7	-1	1	-1	-1	Th¤t Tình Thúc	58	Li®m thân là Th¤t Cån t½ vàng cho nhau Tri«n Nhi­u, trung gian Tß½ng Hæu ph§t gia Xá Lþi, ðoÕn th¤t Tình Träm løc døc.	1070	1070	185	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Necklace_4	HÕng Liên	2265	2000	0
10120007	1	1	20	7	7	-1	1	-1	-1	Tình Nhân L®	68	Li®m Trß¶ng Th¤t Phân, TÕi dß¾i ánh trång lóe lÕnh lùng Ðích hàn quang, Li®m TruÜ cao th¤p tß½ng liên, gi¯ng nhß v×a m¾i tích lÕc Ðích L® Trích.	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Necklace_4	HÕng Liên	2266	2000	0
10120008	1	1	20	8	7	-1	1	-1	-1	Dçn Lµ Linh	78	Kim Ð°ng Xuyên Ti, Huy«n Nh¤t Ngû Giác Kim Linh, tiªng chuông t×ng tr§n, không dÑt bên tai, Truy«n Vi âm phü dçn ðß¶ng s· døng.	1955	1955	210	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Necklace_5	HÕng Liên	2267	2000	0
10120009	1	1	20	9	7	-1	1	-1	-1	Nguy®t Quang	88	H¤p thø Nguy®t Chi tinh hoa Nhi Sinh Thành Ðích linh v§t, tän ra Lam màu tím Ðích sâu kín ánh sáng, cñc kÏ th¥n bí.	2730	2730	222	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Necklace3_1	HÕng Liên	2268	2000	0
10120010	1	1	20	10	7	-1	1	-1	-1	Ði®p Tiên	98	Trong truy«n thuyªt CØu Thiên Tiên Næ S· Bµi v§t, tinh mÛ tuy®t luân, Tñ con bß¾m chân ði xiêu v©o, ¦n hàm th¥n lñc.	3720	3720	235	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Necklace3_2	HÕng Liên	2269	2000	0
10121001	1	1	21	1	5	-1	1	-1	-1	Li­u Ý Yêu Ðai	2	Th¡t lßng ðßþc làm t× väi thô loÕi thß¶ng, trên ðó có v¨ hình dß½ng li­u.	30	30	115	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	Girdle_1	Yêu Ðai	2270	2000	0
10121002	1	1	21	2	5	-1	1	-1	-1	Nhß Ý Yêu Ðai	12	Bình thß¶ng Nhi­m B¯ Chª Thành Ðích Khoan ðai lßng, Thü M£c Sñ Nhß Ý, tùy tâm mong mu¯n ý. .	109	109	127	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	Girdle_2	Yêu Ðai	2271	2000	0
10121003	1	1	21	3	5	-1	1	-1	-1	Minh Giao Yêu Ðai	22	Dây lßng làm b¢ng da thu°ng lu°ng l¾n, có th¬ làm tång khä nång bän thân.	169	169	140	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	Girdle_5	Yêu Ðai	2272	2000	0
10121004	1	1	21	4	5	-1	1	-1	-1	B¡c Ð¦u Cô Hoàn	32	Trên ðó có kh¡c phß½ng v¸ cüa b¡c ð¦u th¤t tinh, huy«n di®u d¸ thß¶ng.	331	331	152	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	Girdle_4	Yêu Ðai	2273	2000	0
10121005	1	1	21	5	5	-1	1	-1	-1	Thiên Höa Hoàn Ðai	42	Th¡t lßng dày n£ng kiên c¯, tß½ng truy«n ðßþc làm t× thiên höa cüa Höa Th¥n, vì v§y m¾i có tên g÷i nhß v§y.	554	554	165	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Girdle_1	Yêu Ðai	2274	2000	0
10121006	1	1	21	6	5	-1	1	-1	-1	H²n Thiên Hoàn Ðai	52	Truy«n thuyªt có nói là th¡t lßng cüa các tiên tØ sØ døng, màu ðö rñc, khi nguy hi¬m có th¬ dùng làm vû khí.	890	890	177	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Girdle_3	Yêu Ðai	2275	2000	0
10121007	1	1	21	7	5	-1	1	-1	-1	Th¥n Tiêu Ðai	62	Th¡t lßng b¢ng løa th¥n, tÕo hình kÏ d¸, có th¬ tránh tà và mang lÕi may m¡n.	1255	1255	190	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Girdle_4	Yêu Ðai	2276	2000	0
10121008	1	1	21	8	5	-1	1	-1	-1	Th¤t Di®u Yêu Hoàn	72	Ðßþc chª tÕo t× tinh hoa cüa th¤t tinh Nh§t, Nguy®t, Kim, Mµc, Thüy, Höa, Th±, uy lñc phi phàm.	1685	1685	202	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Girdle_2	Yêu Ðai	2277	2000	0
10121009	1	1	21	9	5	-1	1	-1	-1	TØ Hà	82	Tß½ng truy«n là do mây lành bao quanh cüa B¤t Châu S½n r½i xu¯ng Tây Thiên tÕo thành 2 sþi hoàn ðai, mµt cái là Chiªt Thiên, mµt TØ Hà.	2310	2310	215	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Girdle_5	Yêu Ðai	2278	2000	0
10121010	1	1	21	10	5	-1	1	-1	-1	Tr¤n Nh§t	92	Th¥n v§t ðßþc truy«n lÕi t× th¶i thßþng c±, nghe nói ðã t×ng ðßþc H§u Ngh® sØ døng, lßu truy«n thiên c±, h¤p thu tinh hoa cüa tr¶i ð¤t, th¥n lñc phi phàm.	3240	3240	227	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Girdle_4	Yêu Ðai	2279	2000	0
10122001	1	1	22	1	6	-1	1	-1	-1	Thäo Gi¾i	5	Ðßþc là t× c± xanh, xanh man mát, d­ höng.	60	60	119	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	Ring_1	Gi¾i Chï	2280	2000	0
10122002	1	1	22	2	6	-1	1	-1	-1	Ngân Chúc Gi¾i Chï	15	Gi¾i chï ðßþc làm t× ngân trúc trong TØ Trúc Lâm, chï truy«n cho ngß¶i có duyên.	118	118	131	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	Ring_2	Gi¾i Chï	2281	2000	0
10122003	1	1	22	3	6	-1	1	-1	-1	Bách Li®t Gi¾i Chï	25	Trên nhçn có tråm vªt nÑt, nhßng ch¡c ch¡n lÕ thß¶ng.	208	208	144	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	Ring_4	Gi¾i Chï	2282	2000	0
10122004	1	1	22	4	6	-1	1	-1	-1	Nhß Ý Gi¾i Chï	35	TÕo hình t× ng÷c s¡c Nhß Ý, c± xßa, ð½n giän và tao nhã, là bäo v§t gia truy«n.	382	382	156	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	Ring_3	Gi¾i Chï	2283	2000	0
10122005	1	1	22	5	6	-1	1	-1	-1	Lßu Änh	45	Trên vòng nhçn có khäm 10 loÕi Bäo ThÕch, màu s¡c d¸ thß¶ng, giá tr¸ liên thành.	638	638	169	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	Ring_2	Gi¾i Chï	2284	2000	0
10122006	1	1	22	6	6	-1	1	-1	-1	Linh V§n	55	Linh xäo tú khí, v§n v¸ thiên thành, tß½ng truy«n là do Châu U Vß½ng l®nh cho nhæng ngß¶i thþ khéo tay làm cho Bao Tñ.	980	980	181	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	Ring_5	Gi¾i Chï	2285	2000	0
10122007	1	1	22	7	6	-1	1	-1	-1	CØu Cung	65	Vòng nhçn ðßþc làm t× CØu Cung, linh lñc d¸ thß¶ng.	1360	1360	194	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	Ring_1	Gi¾i Chï	2286	2000	0
10122008	1	1	22	8	6	-1	1	-1	-1	Linh Lung	75	Ðßþc tÕo ra t× th¤t tinh linh lung, t§p trung sÑc mÕnh ðÕi dß½ng, có tác døng bäo v® r¤t cao ð¯i v¾i nhæng ngß¶i ðeo nó.	1820	1820	206	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	Ring_2	Gi¾i Chï	2287	2000	0
10122009	1	1	22	9	6	-1	1	-1	-1	Nhiªp H°n	85	V§t ph¦m ðªn t× âm ty, tích tø oan khí, có sÑc mÕnh r¤t l¾n.	2520	2520	219	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	Ring3_1	Gi¾i Chï	2288	2000	0
10122010	1	1	22	10	6	-1	1	-1	-1	Th¥n Tª	95	C± vât thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, hít th· và có huyªt mÕch nhß ngß¶i phàm, uy lñc cüa nó có th¬ thay ð±i theo hÖ nµ ái ¯.	3480	3480	231	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	Ring3_2	Gi¾i Chï	2289	2000	0
10141001	1	1	41	1	8	-1	2	-1	-1	Thú CßÞi: H±	40	G÷i v« Lão H± KÜ Th×a, Phái Thiªu Lâm ð® tØ C¤p 40 có sÇn.	380000	380000	150	3	0	21	334801	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_13	CßÞi	200	2000	0
10141002	1	1	41	2	8	-1	2	-1	-1	Thú CßÞi: Hoàng Phiêu Mã	40	G÷i v« Hoàng Phiêu Mã KÜ Th×a, ÐÕi Lý Phái ð® tØ C¤p 40 có sÇn.	380000	380000	150	3	0	21	334802	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	RideHeader1_1	CßÞi	201	2000	0
