INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	STRING	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
1018777	850	24	0	0	0	0	45	44	Vi®n Trþ ThÕch Lâm	#{YD_20080421_164}	#{YD_20080421_165}	0		#{YD_20080421_174}	13	Bän Phàm	26	T¥n H°ng Miên	26	T¥n H°ng Miên	0		55	-1	-1	-1	0	8647	34590	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018778	851	24	0	0	0	0	164	159	Vi®n Trþ Thäo Nguyên	#{YD_20080421_166}	#{YD_20080421_167}	0		#{YD_20080421_174}	13	Bän Phàm	20	Tiêu Tß¶ng	20	Tiêu Tß¶ng	0		60	-1	-1	-1	0	6436	25744	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018779	852	25	0	0	0	0	200	67	Vi®n Trþ Tung S½n	#{YD_20080421_148}	#{YD_20080421_149}	0		#{YD_20080421_174}	14	T¥n Quán	3	Sài Tiªn	3	Sài Tiªn	0		15	-1	-1	-1	0	1133	6798	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018780	853	25	0	0	0	0	163	262	Vi®n Trþ Tây H°	#{YD_20080421_150}	#{YD_20080421_151}	0		#{YD_20080421_174}	14	T¥n Quán	30	Tô Phi	30	Tô Phi	0		20	-1	-1	-1	0	1744	10467	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018781	854	25	0	0	0	0	206	49	Vi®n Trþ Nhî Häi	#{YD_20080421_152}	#{YD_20080421_153}	0		#{YD_20080421_174}	14	T¥n Quán	24	Ðao Nghiêu	24	Ðao Nghiêu	0		25	-1	-1	-1	0	1686	10117	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018782	855	25	0	0	0	0	242	74	Vi®n Trþ NhÕn Nam	#{YD_20080421_154}	#{YD_20080421_155}	0		#{YD_20080421_174}	14	T¥n Quán	18	Châu Vô Uý	18	Châu Vô Uý	0		30	-1	-1	-1	0	1738	6955	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018783	856	25	0	0	0	0	150	122	Vi®n Trþ Long Tuy«n	#{YD_20080421_156}	#{YD_20080421_157}	0		#{YD_20080421_174}	14	T¥n Quán	31	Ông Quý Chi	31	Ông Quý Chi	0		35	-1	-1	-1	0	3795	15182	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018784	857	25	0	0	0	0	203	108	Vi®n Trþ Thß½ng S½n	#{YD_20080421_158}	#{YD_20080421_159}	0		#{YD_20080421_174}	14	T¥n Quán	25	Tát Tang	25	Tát Tang	0		40	-1	-1	-1	0	4544	18176	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018785	858	25	0	0	0	0	233	192	Vi®n Trþ NhÕn B¡c	#{YD_20080421_160}	#{YD_20080421_161}	0		#{YD_20080421_174}	14	T¥n Quán	19	Khúc Ðoan	19	Khúc Ðoan	0		45	-1	-1	-1	0	3373	13497	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018786	859	25	0	0	0	0	194	51	Vi®n Trþ Võ Di	#{YD_20080421_162}	#{YD_20080421_163}	0		#{YD_20080421_174}	14	T¥n Quán	32	Khúc Dß½ng	32	Khúc Dß½ng	0		50	-1	-1	-1	0	6304	25216	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018787	860	25	0	0	0	0	45	44	Vi®n Trþ ThÕch Lâm	#{YD_20080421_164}	#{YD_20080421_165}	0		#{YD_20080421_174}	14	T¥n Quán	26	T¥n H°ng Miên	26	T¥n H°ng Miên	0		55	-1	-1	-1	0	8647	34590	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018788	861	25	0	0	0	0	164	159	Vi®n Trþ Thäo Nguyên	#{YD_20080421_166}	#{YD_20080421_167}	0		#{YD_20080421_174}	14	T¥n Quán	20	Tiêu Tß¶ng	20	Tiêu Tß¶ng	0		60	-1	-1	-1	0	6436	25744	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018789	862	26	0	0	0	0	200	67	Vi®n Trþ Tung S½n	#{YD_20080421_148}	#{YD_20080421_149}	0		#{YD_20080421_174}	15	Mãnh Long	3	Sài Tiªn	3	Sài Tiªn	0		15	-1	-1	-1	0	1133	6798	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018790	863	26	0	0	0	0	163	262	Vi®n Trþ Tây H°	#{YD_20080421_150}	#{YD_20080421_151}	0		#{YD_20080421_174}	15	Mãnh Long	30	Tô Phi	30	Tô Phi	0		20	-1	-1	-1	0	1744	10467	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018791	864	26	0	0	0	0	206	49	Vi®n Trþ Nhî Häi	#{YD_20080421_152}	#{YD_20080421_153}	0		#{YD_20080421_174}	15	Mãnh Long	24	Ðao Nghiêu	24	Ðao Nghiêu	0		25	-1	-1	-1	0	1686	10117	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018792	865	26	0	0	0	0	242	74	Vi®n Trþ NhÕn Nam	#{YD_20080421_154}	#{YD_20080421_155}	0		#{YD_20080421_174}	15	Mãnh Long	18	Châu Vô Uý	18	Châu Vô Uý	0		30	-1	-1	-1	0	1738	6955	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018793	866	26	0	0	0	0	150	122	Vi®n Trþ Long Tuy«n	#{YD_20080421_156}	#{YD_20080421_157}	0		#{YD_20080421_174}	15	Mãnh Long	31	Ông Quý Chi	31	Ông Quý Chi	0		35	-1	-1	-1	0	3795	15182	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018794	867	26	0	0	0	0	203	108	Vi®n Trþ Thß½ng S½n	#{YD_20080421_158}	#{YD_20080421_159}	0		#{YD_20080421_174}	15	Mãnh Long	25	Tát Tang	25	Tát Tang	0		40	-1	-1	-1	0	4544	18176	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018795	868	26	0	0	0	0	233	192	Vi®n Trþ NhÕn B¡c	#{YD_20080421_160}	#{YD_20080421_161}	0		#{YD_20080421_174}	15	Mãnh Long	19	Khúc Ðoan	19	Khúc Ðoan	0		45	-1	-1	-1	0	3373	13497	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018796	869	26	0	0	0	0	194	51	Vi®n Trþ Võ Di	#{YD_20080421_162}	#{YD_20080421_163}	0		#{YD_20080421_174}	15	Mãnh Long	32	Khúc Dß½ng	32	Khúc Dß½ng	0		50	-1	-1	-1	0	6304	25216	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018797	870	26	0	0	0	0	45	44	Vi®n Trþ ThÕch Lâm	#{YD_20080421_164}	#{YD_20080421_165}	0		#{YD_20080421_174}	15	Mãnh Long	26	T¥n H°ng Miên	26	T¥n H°ng Miên	0		55	-1	-1	-1	0	8647	34590	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018798	871	26	0	0	0	0	164	159	Vi®n Trþ Thäo Nguyên	#{YD_20080421_166}	#{YD_20080421_167}	0		#{YD_20080421_174}	15	Mãnh Long	20	Tiêu Tß¶ng	20	Tiêu Tß¶ng	0		60	-1	-1	-1	0	6436	25744	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018799	872	27	0	0	0	0	200	67	Vi®n Trþ Tung S½n	#{YD_20080421_148}	#{YD_20080421_149}	0		#{YD_20080421_174}	16	Vß½ng NgÕn	3	Sài Tiªn	3	Sài Tiªn	0		15	-1	-1	-1	0	1133	6798	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018800	873	27	0	0	0	0	163	262	Vi®n Trþ Tây H°	#{YD_20080421_150}	#{YD_20080421_151}	0		#{YD_20080421_174}	16	Vß½ng NgÕn	30	Tô Phi	30	Tô Phi	0		20	-1	-1	-1	0	1744	10467	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018801	874	27	0	0	0	0	206	49	Vi®n Trþ Nhî Häi	#{YD_20080421_152}	#{YD_20080421_153}	0		#{YD_20080421_174}	16	Vß½ng NgÕn	24	Ðao Nghiêu	24	Ðao Nghiêu	0		25	-1	-1	-1	0	1686	10117	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018802	875	27	0	0	0	0	242	74	Vi®n Trþ NhÕn Nam	#{YD_20080421_154}	#{YD_20080421_155}	0		#{YD_20080421_174}	16	Vß½ng NgÕn	18	Châu Vô Uý	18	Châu Vô Uý	0		30	-1	-1	-1	0	1738	6955	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018803	876	27	0	0	0	0	150	122	Vi®n Trþ Long Tuy«n	#{YD_20080421_156}	#{YD_20080421_157}	0		#{YD_20080421_174}	16	Vß½ng NgÕn	31	Ông Quý Chi	31	Ông Quý Chi	0		35	-1	-1	-1	0	3795	15182	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018804	877	27	0	0	0	0	203	108	Vi®n Trþ Thß½ng S½n	#{YD_20080421_158}	#{YD_20080421_159}	0		#{YD_20080421_174}	16	Vß½ng NgÕn	25	Tát Tang	25	Tát Tang	0		40	-1	-1	-1	0	4544	18176	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018805	878	27	0	0	0	0	233	192	Vi®n Trþ NhÕn B¡c	#{YD_20080421_160}	#{YD_20080421_161}	0		#{YD_20080421_174}	16	Vß½ng NgÕn	19	Khúc Ðoan	19	Khúc Ðoan	0		45	-1	-1	-1	0	3373	13497	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018806	879	27	0	0	0	0	194	51	Vi®n Trþ Võ Di	#{YD_20080421_162}	#{YD_20080421_163}	0		#{YD_20080421_174}	16	Vß½ng NgÕn	32	Khúc Dß½ng	32	Khúc Dß½ng	0		50	-1	-1	-1	0	6304	25216	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018807	880	27	0	0	0	0	45	44	Vi®n Trþ ThÕch Lâm	#{YD_20080421_164}	#{YD_20080421_165}	0		#{YD_20080421_174}	16	Vß½ng NgÕn	26	T¥n H°ng Miên	26	T¥n H°ng Miên	0		55	-1	-1	-1	0	8647	34590	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018808	881	28	0	0	0	0	164	159	Vi®n Trþ Thäo Nguyên	#{YD_20080421_166}	#{YD_20080421_167}	0		#{YD_20080421_174}	16	Vß½ng NgÕn	20	Tiêu Tß¶ng	20	Tiêu Tß¶ng	0		60	-1	-1	-1	0	6436	25744	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018809	882	28	0	0	0	0	200	67	Vi®n Trþ Tung S½n	#{YD_20080421_148}	#{YD_20080421_149}	0		#{YD_20080421_174}	17	Phù Mçn Nghi	3	Sài Tiªn	3	Sài Tiªn	0		15	-1	-1	-1	0	1133	6798	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018810	883	28	0	0	0	0	163	262	Vi®n Trþ Tây H°	#{YD_20080421_150}	#{YD_20080421_151}	0		#{YD_20080421_174}	17	Phù Mçn Nghi	30	Tô Phi	30	Tô Phi	0		20	-1	-1	-1	0	1744	10467	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018811	884	28	0	0	0	0	206	49	Vi®n Trþ Nhî Häi	#{YD_20080421_152}	#{YD_20080421_153}	0		#{YD_20080421_174}	17	Phù Mçn Nghi	24	Ðao Nghiêu	24	Ðao Nghiêu	0		25	-1	-1	-1	0	1686	10117	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018812	885	28	0	0	0	0	242	74	Vi®n Trþ NhÕn Nam	#{YD_20080421_154}	#{YD_20080421_155}	0		#{YD_20080421_174}	17	Phù Mçn Nghi	18	Châu Vô Uý	18	Châu Vô Uý	0		30	-1	-1	-1	0	1738	6955	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018813	886	28	0	0	0	0	150	122	Vi®n Trþ Long Tuy«n	#{YD_20080421_156}	#{YD_20080421_157}	0		#{YD_20080421_174}	17	Phù Mçn Nghi	31	Ông Quý Chi	31	Ông Quý Chi	0		35	-1	-1	-1	0	3795	15182	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018814	887	28	0	0	0	0	203	108	Vi®n Trþ Thß½ng S½n	#{YD_20080421_158}	#{YD_20080421_159}	0		#{YD_20080421_174}	17	Phù Mçn Nghi	25	Tát Tang	25	Tát Tang	0		40	-1	-1	-1	0	4544	18176	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018815	888	28	0	0	0	0	233	192	Vi®n Trþ NhÕn B¡c	#{YD_20080421_160}	#{YD_20080421_161}	0		#{YD_20080421_174}	17	Phù Mçn Nghi	19	Khúc Ðoan	19	Khúc Ðoan	0		45	-1	-1	-1	0	3373	13497	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018816	889	28	0	0	0	0	194	51	Vi®n Trþ Võ Di	#{YD_20080421_162}	#{YD_20080421_163}	0		#{YD_20080421_174}	17	Phù Mçn Nghi	32	Khúc Dß½ng	32	Khúc Dß½ng	0		50	-1	-1	-1	0	6304	25216	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018817	890	28	0	0	0	0	45	44	Vi®n Trþ ThÕch Lâm	#{YD_20080421_164}	#{YD_20080421_165}	0		#{YD_20080421_174}	17	Phù Mçn Nghi	26	T¥n H°ng Miên	26	T¥n H°ng Miên	0		55	-1	-1	-1	0	8647	34590	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018818	891	28	0	0	0	0	164	159	Vi®n Trþ Thäo Nguyên	#{YD_20080421_166}	#{YD_20080421_167}	0		#{YD_20080421_174}	17	Phù Mçn Nghi	20	Tiêu Tß¶ng	20	Tiêu Tß¶ng	0		60	-1	-1	-1	0	6436	25744	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018819	759	11	0	1	0	0	150	123	Thanh Ð°ng võ lâm „n Chi quän lý Viên m¶i Hàm	#{FLS_090721_5}	#{FLS_090721_4}	1	#{FLS_090721_6}	#{FLS_090721_82}	0	Châu Thiên Sß	2	Chúc Phúc Quý	2	Chúc Phúc Quý	0		30	-1	-1	-1	0	0	3000	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018820	761	20	0	1	0	0	96	82	Thanh Ð°ng võ lâm „n Chi tß½ng trþ sß môn	#{FLS_090721_13}	#{FLS_090721_12}	1	#{FLS_090721_22}	#{FLS_090721_83}	2	Chúc Phúc Quý	9	Tu® Phß½ng	9	Tu® Phß½ng	0		30	760	-1	-1	0	0	3000	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039803	4	-1	-1
1018821	762	22	0	1	0	0	98	105	Thanh Ð°ng võ lâm „n Chi tß½ng trþ sß môn	#{FLS_090721_14}	#{FLS_090721_12}	1	#{FLS_090721_22}	#{FLS_090721_83}	2	Chúc Phúc Quý	11	Lâm Nham	11	Lâm Nham	0		30	760	-1	-1	0	0	3000	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039805	4	-1	-1
1018822	763	21	0	1	0	0	91	77	Thanh Ð°ng võ lâm „n Chi tß½ng trþ sß môn	#{FLS_090721_15}	#{FLS_090721_12}	1	#{FLS_090721_22}	#{FLS_090721_83}	2	Chúc Phúc Quý	10	H°ng Thông	10	H°ng Thông	0		30	760	-1	-1	0	0	3000	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039806	4	-1	-1
1018823	764	23	0	1	0	0	78	95	Thanh Ð°ng võ lâm „n Chi tß½ng trþ sß môn	#{FLS_090721_16}	#{FLS_090721_12}	1	#{FLS_090721_22}	#{FLS_090721_83}	2	Chúc Phúc Quý	12	Trß½ng Trung Hành	12	Trß½ng Trung Hành	0		30	760	-1	-1	0	0	3000	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039807	4	-1	-1
1018824	765	26	0	1	0	0	96	86	Thanh Ð°ng võ lâm „n Chi tß½ng trþ sß môn	#{FLS_090721_17}	#{FLS_090721_12}	1	#{FLS_090721_22}	#{FLS_090721_83}	2	Chúc Phúc Quý	15	Mãnh Long	15	Mãnh Long	0		30	760	-1	-1	0	0	3000	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039808	4	-1	-1
1018825	766	27	0	1	0	0	96	92	Thanh Ð°ng võ lâm „n Chi tß½ng trþ sß môn	#{FLS_090721_18}	#{FLS_090721_12}	1	#{FLS_090721_22}	#{FLS_090721_83}	2	Chúc Phúc Quý	16	Vß½ng NgÕn	16	Vß½ng NgÕn	0		30	760	-1	-1	0	0	3000	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039809	4	-1	-1
1018826	767	24	0	1	0	0	96	86	Thanh Ð°ng võ lâm „n Chi tß½ng trþ sß môn	#{FLS_090721_19}	#{FLS_090721_12}	1	#{FLS_090721_22}	#{FLS_090721_83}	2	Chúc Phúc Quý	13	Bän Phàm	13	Bän Phàm	0		30	760	-1	-1	0	0	3000	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039810	4	-1	-1
1018827	768	28	0	1	0	0	95	60	Thanh Ð°ng võ lâm „n Chi tß½ng trþ sß môn	#{FLS_090721_20}	#{FLS_090721_12}	1	#{FLS_090721_22}	#{FLS_090721_83}	2	Chúc Phúc Quý	17	Phù Mçn Nghi	17	Phù Mçn Nghi	0		30	760	-1	-1	0	0	3000	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039811	4	-1	-1
1018828	769	25	0	1	0	0	119	152	Thanh Ð°ng võ lâm „n Chi tß½ng trþ sß môn	#{FLS_090721_21}	#{FLS_090721_12}	1	#{FLS_090721_22}	#{FLS_090721_83}	2	Chúc Phúc Quý	14	T¥n Quán	14	T¥n Quán	0		30	760	-1	-1	0	0	3000	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039812	4	-1	-1
1018829	771	11	0	1	0	0	127	133	Thanh Ð°ng võ lâm „n Chi Tr×ng Hung Tá Ð°	#{FLS_090721_28}	#{FLS_090721_27}	0		#{FLS_090721_85}	2	Phó Kiªp Sinh	1	Ngô Gi¾i	1	Ngô Gi¾i	0		30	770	-1	-1	0	0	3000	-1	0		0		0	0		30900076	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-1	-1
1018830	773	11	0	1	0	0	194	180	Quä Ngân võ lâm „n Chi Tàng Kinh Các nguy c½	#{FLS_090721_38}	#{FLS_090721_37}	1	#{FLS_090721_39}	#{FLS_090721_87}	0	Ð°ng Quán	0	Gia Cát Kh±ng Minh	0	Gia Cát Kh±ng Minh	0		45	772	-1	-1	0	0	6000	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1018831	4	-1	-1
1018831	774	11	0	1	0	0	228	175	Quä Ngân võ lâm „n Chi b§n rµn Ðích thuÖ v§n	#{FLS_090721_41}	#{FLS_090721_40}	1	#{FLS_090721_42}	#{FLS_090721_88}	0	Gia Cát Kh±ng Minh	0	?ÔÃ÷³Ï	0	?ÔÃ÷³Ï	0		45	773	-1	-1	0	0	6000	-1	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1018832	4	-1	-1
