INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	FLOAT	FLOAT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
54434	恶霸	0	150	103798	0	10	0	36	9	40	3	0.1	-1	1	15642	5877	15642	5877	1213440	14220	0	0	9109	867	39	39	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1799	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_3	1200	2400	159	103798	13262	6229	13262	6229	1286016	1	28	10	0	0	2	3	0	0	0	-1
54435	恶霸	0	160	103798	0	10	0	36	9	40	3	0.1	-1	1	16681	6268	16681	6268	1294080	15165	0	0	9714	925	41	41	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1799	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_3	1200	2400	169	103798	14093	6619	14093	6619	1366656	1	28	10	0	0	2	3	0	0	0	-1
54436	恶霸	0	170	103798	0	10	0	36	9	40	3	0.1	-1	1	17721	6658	17721	6658	1374720	16110	0	0	10319	982	43	43	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1799	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_3	1200	2400	179	103798	14925	7010	14925	7010	1447296	1	28	10	0	0	2	3	0	0	0	-1
54437	恶霸	0	180	103798	0	10	0	36	9	40	3	0.1	-1	1	18760	7049	18760	7049	1455360	17055	0	0	10924	1040	46	46	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1799	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_3	1200	2400	189	103798	15756	7400	15756	7400	1527936	1	28	10	0	0	2	3	0	0	0	-1
54438	恶霸	0	190	103798	0	10	0	36	9	40	3	0.1	-1	1	19800	7439	19800	7439	1536000	18000	0	0	11528	1098	48	48	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1799	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_3	1200	2400	199	103798	16588	7791	16588	7791	1608576	1	28	10	0	0	2	3	0	0	0	-1
54439	恶霸	0	200	103798	0	10	0	36	9	40	3	0.1	-1	1	20839	7830	20839	7830	1616640	18945	0	0	12133	1155	51	51	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	1799	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_3	1200	2400	209	103798	16671	7830	16671	7830	1616640	1	28	10	0	0	2	3	0	0	0	-1
54440	白冥启	0	80	82851	0	10	0	-1	9	40	3	0.1	-1	1	46846	62868	23423	62868	1054560	25350	0	0	1625	1548	149	149	2500	1300	0	0	90	0	9320	90	0	0	90	0	0	90	0	-1	-1	667	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	28	10	0	0	2	9	0	0	0	-1
54441	冥虚奴	0	74	71024	0	10	0	-1	9	40	3	0.1	-1	1	43354	58180	21677	58180	750720	23460	0	0	1353	1432	139	139	2500	1300	0	0	90	0	8240	90	0	0	90	0	0	90	0	-1	-1	667	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	28	10	0	0	2	9	0	0	0	-1
54442	冥虚奴	0	71	68305	0	10	0	-1	9	40	3	0.1	-1	1	41607	55837	20803	55837	720480	22515	0	0	1299	1375	134	134	2500	1300	0	0	90	0	7920	90	0	0	90	0	0	90	0	-1	-1	667	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	28	10	0	0	2	9	0	0	0	-1
54443	冥虚奴	0	68	60083	0	10	0	-1	9	40	3	0.1	-1	1	39861	53493	19930	53493	632720	21570	0	0	1106	1317	129	129	2500	1300	0	0	90	0	7240	90	0	0	90	0	0	90	0	-1	-1	667	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	28	10	0	0	2	9	0	0	0	-1
54444	冥虚奴	0	65	57553	0	10	0	-1	9	40	3	0.1	-1	1	38115	51150	19057	51150	605000	20625	0	0	1058	1260	125	125	2500	1300	0	0	90	0	6600	90	0	0	90	0	0	90	0	-1	-1	667	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	28	10	0	0	2	9	0	0	0	-1
54445	冥虚奴	0	62	55086	0	10	0	-1	9	40	3	0.1	-1	1	36368	48806	18184	48806	577280	19680	0	0	1010	1202	120	120	2500	1300	0	0	90	0	6320	90	0	0	90	0	0	90	0	-1	-1	667	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	28	10	0	0	2	9	0	0	0	-1
54446	冥虚奴	0	59	47813	0	10	0	-1	9	40	3	0.1	-1	1	34622	46462	17311	46462	499600	18735	0	0	841	1144	115	115	2500	1300	0	0	90	0	5680	90	0	0	90	0	0	90	0	-1	-1	667	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	28	10	0	0	2	9	0	0	0	-1
54447	冥虚奴	0	56	45536	0	10	0	-1	9	40	3	0.1	-1	1	32875	44119	16437	44119	474400	17790	0	0	799	1087	110	110	2500	1300	0	0	90	0	5440	90	0	0	90	0	0	90	0	-1	-1	667	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	28	10	0	0	2	9	0	0	0	-1
54448	冥虚奴	0	53	43259	0	10	0	-1	9	40	3	0.1	-1	1	31129	41775	15564	41775	449200	16845	0	0	756	1029	105	105	2500	1300	0	0	90	0	4880	90	0	0	90	0	0	90	0	-1	-1	667	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	28	10	0	0	2	9	0	0	0	-1
54449	冥虚奴	0	50	40983	0	10	0	-1	9	40	3	0.1	-1	1	29383	39432	14691	39432	424000	15900	0	0	714	972	101	101	2500	1300	0	0	90	0	4320	90	0	0	90	0	0	90	0	-1	-1	667	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_7	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	28	10	0	0	2	9	0	0	0	-1
54450	蒙面恶僧	0	30	13551	0	10	23	290	9	40	3	0.1	-1	1	3041	1190	3041	1190	122880	2880	0	0	882	176	10	10	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2305	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_1	1200	2400	39	17126	3939	1541	3939	1541	159168	1	28	10	0	0	2	3	0	0	0	-1
54451	蒙面恶僧	0	40	19745	0	10	23	290	9	40	3	0.1	-1	1	4039	1581	4039	1581	183600	3825	0	0	1474	234	12	12	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2305	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_1	1200	2400	49	23777	4937	1932	4937	1932	224424	1	28	10	0	0	2	3	0	0	0	-1
54452	蒙面恶僧	0	50	26936	0	10	23	290	9	40	3	0.1	-1	1	5288	1971	5288	1971	254400	4770	0	0	2143	291	15	15	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2305	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_1	1200	2400	59	31426	5935	2323	5935	2323	299760	1	28	10	0	0	2	3	0	0	0	-1
54453	蒙面恶僧	0	60	35084	0	10	23	290	9	40	3	0.1	-1	1	6336	2362	6336	2362	335280	5715	0	0	2933	349	17	17	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2305	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_1	1200	2400	69	40031	6933	2713	6933	2713	385176	1	28	10	0	0	2	3	0	0	0	-1
54454	蒙面恶僧	0	70	44271	0	10	23	290	9	40	3	0.1	-1	1	7384	2752	7384	2752	426240	6660	0	0	3844	406	19	19	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2305	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_1	1200	2400	79	49675	7931	3104	7931	3104	480672	1	28	10	0	0	2	3	0	0	0	-1
54455	蒙面恶僧	0	80	54455	0	10	23	290	9	40	3	0.1	-1	1	9837	3143	9837	3143	527280	7605	0	0	4876	464	22	22	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2305	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_1	1200	2400	89	60275	10417	3494	10417	3494	586248	1	28	10	0	0	2	3	0	0	0	-1
54456	蒙面恶僧	0	90	62353	0	10	23	290	9	40	3	0.1	-1	1	12113	3534	12113	3534	638400	8550	0	0	5481	522	24	24	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2305	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_1	1200	2400	99	68298	11581	3885	11581	3885	701904	1	28	10	0	0	2	3	0	0	0	-1
54457	蒙面恶僧	0	100	70002	0	10	23	290	9	40	3	0.1	-1	1	14622	3924	14622	3924	759600	9495	0	0	6085	579	27	27	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2305	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_1	1200	2400	109	76071	12745	4276	12745	4276	827640	1	28	10	0	0	2	3	0	0	0	-1
54458	蒙面恶僧	0	110	77318	0	10	23	290	9	40	3	0.1	-1	1	16077	4315	16077	4315	890880	10440	0	0	6690	637	29	29	3500	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2305	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_1	1200	2400	119	83429	13909	4666	13909	4666	963456	1	28	10	0	0	2	3	0	0	0	-1
54459	恶鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2801	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54460	猛鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2801	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54461	战鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2801	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54462	狂鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2801	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54463	怒鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2801	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54464	哀鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2801	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54465	恶鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2803	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54466	猛鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2803	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54467	战鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2803	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54468	狂鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2803	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54469	怒鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2803	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54470	哀鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2801	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54471	恶鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2805	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54472	猛鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2805	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54473	战鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2805	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54474	狂鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2805	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54475	怒鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2805	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54476	哀鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2801	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54477	恶鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2807	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54478	猛鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2807	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54479	战鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2807	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54480	狂鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2807	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54481	怒鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2807	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54482	哀鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2801	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54483	恶鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2793	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54484	猛鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2793	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54485	战鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2793	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54486	狂鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2793	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54487	怒鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2793	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54488	哀鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2801	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54489	恶鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2795	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54490	猛鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2795	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54491	战鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2795	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54492	狂鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2795	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54493	怒鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2795	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54494	哀鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2801	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54495	恶鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2797	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54496	猛鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2797	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54497	战鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2797	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54498	狂鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2797	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54499	怒鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2797	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54500	哀鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2801	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54501	恶鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2799	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54502	猛鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2799	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54503	战鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2799	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
54504	狂鬼	1	60	0	0	10	3	-1	8	20	1	0.1	1	0	844	396	844	396	4096	960	0	0	294	58	3	3	1800	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2799	1	1	-1	100	100	set:FightNPCHeader20 image:FightNPCHeader20_21	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	10	10	0	0	2	1	0	0	0	-1
