INT	STRING	FLOAT	FLOAT	FLOAT	FLOAT	INT	INT	INT	INT
9399	npc采集点_2025山楂.obj	1	2	1	0.15	-1	-1	-1	983
9400	npc采集点_2025决明.obj	1	2	1	0.15	-1	-1	-1	983
9401	npc采集点_2025石菖蒲.obj	1	2	1	0.15	-1	-1	-1	983
9402	npc采集点_2025黄芪.obj	1	2	1	0.15	-1	-1	-1	983
9403	npc采集点_2025甘华.obj	1	2	1	0.15	-1	-1	-1	983
9404	npc怪_2025精英怪黑色蝙蝠.obj	1	2	1	0.15	182	183	184	601
9405	橙色宠物虎.obj	1	2	1	0.15	182	183	184	601
9406	npc怪_2025精英怪上古神猿.obj	1	2	1	0.15	182	183	184	513
9407	npc怪_2025精英怪白狐.obj	1	2	1	0.15	182	183	184	527
9408	npc_2025长老乘黄.obj	1	2	1.5	0.15	182	183	184	940
9409	npc_2025开悟台.obj	1	2	1	0.15	182	183	184	983
9410	npc_2025山海蔓萝01.obj	1	2	1	0.15	182	183	184	1472
9411	npc_2025山海蔓萝02.obj	1	2	1	0.15	182	183	184	1473
9412	npc_2025山海蔓萝03.obj	1	2	1	0.15	182	183	184	1474
9413	npc_2025城主白泽.obj	1	2	1	0.15	182	183	184	940
9414	npc_2025珍兽日常松鼠.obj	1	2	1.5	0.15	182	183	184	940
9415	npc_2025珍兽日常浣熊.obj	1	2	2	0.15	182	183	184	940
9416	npc_2025珍兽派遣椿先生.obj	1	2	1.2	0.15	182	183	184	940
9417	npc_2025珍兽派遣桑先生.obj	1	2	1.3	0.15	182	183	184	940
9418	npc_2025珍兽金币交易行.obj	1	2	1.5	0.15	182	183	184	940
9419	npc_2025空物体雷劫落雷.obj	1	2	1	0.15	182	183	184	-1
9420	npc_2025含桂仙灵一级红色.obj	1	2	1	0.15	182	183	184	1460
9421	npc_2025含桂仙灵二级红色.obj	1	2	1	0.15	182	183	184	1460
9422	npc_2025含桂仙灵三级红色.obj	1	2	1	0.15	182	183	184	1460
9423	npc_2025纳月仙灵一级红色.obj	1	2	1	0.15	182	183	184	1460
9424	npc_2025纳月仙灵二级红色.obj	1	2	1	0.15	182	183	184	1460
9425	npc_2025纳月仙灵三级红色.obj	1	2	1	0.15	182	183	184	1460
9426	npc_2025摇兰仙灵一级红色.obj	1	2	1	0.15	182	183	184	1460
9427	npc_2025摇兰仙灵二级红色.obj	1	2	1	0.15	182	183	184	1460
9428	npc_2025摇兰仙灵三级红色.obj	1	2	1	0.15	182	183	184	1460
9429	npc_2025珍兽日常飞天猫.obj	1	2	1.5	0.15	182	183	184	940
9430	npc_2025珍兽日常萌宝猪.obj	1	2	1.5	0.15	182	183	184	940
9431	npc_2025珍兽日常鸳鸯.obj	1	2	1.5	0.15	182	183	184	940
9432	npc_2025浑真仙灵.obj	1	2	1	0.15	182	183	184	940
9433	npc_2025中型水晶1激活.obj	1	2	1	0.15	182	183	184	-1
9434	npc_2025中型水晶2激活.obj	1	2	1	0.15	182	183	184	-1
9435	npc_2025中型水晶3激活.obj	1	2	1	0.15	182	183	184	-1
9436	npc_2025中型水晶4激活.obj	1	2	1	0.15	182	183	184	-1
9437	npc_2025巨大水晶激活.obj	1	2	1	0.15	182	183	184	-1
9438	ride_2025伊丽莎白猫.obj	1	2	1	0.15	182	183	184	1482
9439	npc_2025藏菊仙灵一级蓝色.obj	1	2	1	0.15	182	183	184	1460
9440	npc_2025藏菊仙灵二级蓝色.obj	1	2	1	0.15	182	183	184	1460
9441	npc_2025藏菊仙灵三级蓝色.obj	1	2	1	0.15	182	183	184	1460
9442	npc_2025奉梅仙灵一级蓝色.obj	1	2	1	0.15	182	183	184	1460
9443	npc_2025奉梅仙灵二级蓝色.obj	1	2	1	0.15	182	183	184	1460
9444	npc_2025奉梅仙灵三级蓝色.obj	1	2	1	0.15	182	183	184	1460
9445	npc_2025含桂仙灵一级蓝色.obj	1	2	1	0.15	182	183	184	1460
9446	npc_2025含桂仙灵二级蓝色.obj	1	2	1	0.15	182	183	184	1460
9447	npc_2025含桂仙灵三级蓝色.obj	1	2	1	0.15	182	183	184	1460
9448	npc_2025纳月仙灵一级蓝色.obj	1	2	1	0.15	182	183	184	1460
9449	npc_2025纳月仙灵二级蓝色.obj	1	2	1	0.15	182	183	184	1460
9450	npc_2025纳月仙灵三级蓝色.obj	1	2	1	0.15	182	183	184	1460
9451	npc_2025摇兰仙灵一级蓝色.obj	1	2	1	0.15	182	183	184	1460
9452	npc_2025摇兰仙灵二级蓝色.obj	1	2	1	0.15	182	183	184	1460
9453	npc_2025摇兰仙灵三级蓝色.obj	1	2	1	0.15	182	183	184	1460
9454	npc_2025藏菊仙灵一级黄色.obj	1	2	1	0.15	182	183	184	1460
9455	npc_2025藏菊仙灵二级黄色.obj	1	2	1	0.15	182	183	184	1460
9456	npc_2025藏菊仙灵三级黄色.obj	1	2	1	0.15	182	183	184	1460
9457	npc_2025奉梅仙灵一级黄色.obj	1	2	1	0.15	182	183	184	1460
9458	npc_2025奉梅仙灵二级黄色.obj	1	2	1	0.15	182	183	184	1460
9459	npc_2025奉梅仙灵三级黄色.obj	1	2	1	0.15	182	183	184	1460
9460	npc_2025含桂仙灵一级黄色.obj	1	2	1	0.15	182	183	184	1460
9461	npc_2025含桂仙灵二级黄色.obj	1	2	1	0.15	182	183	184	1460
9462	npc_2025含桂仙灵三级黄色.obj	1	2	1	0.15	182	183	184	1460
9463	npc_2025纳月仙灵一级黄色.obj	1	2	1	0.15	182	183	184	1460
9464	npc_2025纳月仙灵二级黄色.obj	1	2	1	0.15	182	183	184	1460
9465	npc_2025纳月仙灵三级黄色.obj	1	2	1	0.15	182	183	184	1460
9466	npc_2025摇兰仙灵一级黄色.obj	1	2	1	0.15	182	183	184	1460
9467	npc_2025摇兰仙灵二级黄色.obj	1	2	1	0.15	182	183	184	1460
9468	npc_2025摇兰仙灵三级黄色.obj	1	2	1	0.15	182	183	184	1460
9469	npc_2025昆吾氛围军队低级.obj	1	2	1.5	0.15	182	183	184	937
9470	npc_2025昆吾氛围军队高级.obj	1	2	1.5	0.15	182	183	184	940
9471	npc_2025昆吾氛围平民呆呆牛.obj	1	2	1.5	0.15	182	183	184	983
9472	npc_2025昆吾氛围平民蛋蛋鸡.obj	1	2	1.5	0.15	182	183	184	940
9473	npc_2025昆吾氛围平民蛋蛋鸡群.obj	1	2	1.5	0.15	182	183	184	940
9474	npc_2025昆吾中级祭司.obj	1	2	1.5	0.15	182	183	184	1483
9475	npc_2025昆吾中级祭司01.obj	1	2	1.5	0.15	182	183	184	1483
9476	npc_2025昆吾中级祭司02.obj	1	2	1.5	0.15	182	183	184	1483
9477	npc_2025昆吾中级祭司03.obj	1	2	1.5	0.15	182	183	184	1483
9478	npc_2025昆吾中级祭司04.obj	1	2	1.5	0.15	182	183	184	1483
9479	npc_2025昆吾低级祭司.obj	1	2	1.5	0.15	182	183	184	1483
9480	npc_2025昆吾氛围平民小虎.obj	1	2	1.5	0.15	182	183	184	940
9481	npc_2025昆吾氛围平民飘飘兔.obj	1	2	1.5	0.15	182	183	184	940
9482	npc_2025昆吾氛围平民飘飘鸭.obj	1	2	1.5	0.15	182	183	184	940
9483	npc_2025昆吾氛围暗部.obj	1	2	1.5	0.15	182	183	184	940
9484	npc_2025昆吾高级祭司.obj	1	2	1.5	0.15	182	183	184	1483
9485	npc_2025昆吾氛围军队中级.obj	1	2	1.2	0.15	182	183	184	940
9486	蓝色宠物蝴蝶.obj	1	2	1	0.15	182	183	184	601
9487	npc花车_2025周年庆.obj	1	2	1	0.15	182	183	184	1149
9488	HJ_npc周年庆锦车嘉礼宝箱23.obj	1	2	0.7	0.15	182	183	184	1202
9489	npc宋辽大战青龙210203.obj	1	2	1	0.15	182	183	184	941
9490	npc宋辽大战白虎210203.obj	1	2	1	0.15	182	183	184	944
9491	npc宋辽大战朱雀210203.obj	1	2	1	0.15	182	183	184	942
9492	npc宋辽大战玄武210203.obj	1	2	1	0.15	182	183	184	943
9493	npc_2025珍兽打卡泥人匠.obj	1	2	1	0.15	182	183	184	940
9494	npc_2025珍兽打卡墨宝阁掌柜.obj	1	2	1	0.15	182	183	184	940
9495	npc_2025珍兽打卡王秀才.obj	1	2	1	0.15	182	183	184	940
9496	npc_2025珍兽打卡特级厨师.obj	1	2	1	0.15	182	183	184	940
9497	npc_ERG_2024坐骑讲解员印婆.obj	1	2	1	0.15	182	183	184	940
9498	npc_ERG_2024副本传送人鹿不平.obj	1	2	1	0.15	182	183	184	940
9499	npc_ERG_2024门派指路人谭青.obj	1	2	1	0.15	182	183	184	940
9500	npc_ERG_2024坐骑管理员刑万里.obj	1	2	1	0.15	182	183	184	940
9501	npc_2024门派猞猁公共.obj	1	2	1	0.15	182	183	184	1387
9502	骑乘240509六人机关鸟.obj	1	2	1	0.15	182	183	184	1255
9503	ride_2025猛兽战车冲浪板.obj	1	2	1	0.15	182	183	184	1392
9504	npc_2024吃鸡败退者石碑.obj	1	2	1	0.15	182	183	184	-1
9505	npc_2024吃鸡凤武秘宝箱.obj	1	2	1	0.15	182	183	184	1136
9506	npc_2024吃鸡金羽军备箱.obj	1	2	1	0.15	182	183	184	1136
9507	npc_2024吃鸡铜羽军备箱.obj	1	2	1	0.15	182	183	184	1136
9508	npc_2024吃鸡银羽军备箱.obj	1	2	1	0.15	182	183	184	1136
9509	boss_2025紫禁城禁卫军.obj	1	2	1	0.15	182	183	184	1495
9510	boss_2025兽穴狻猊.obj	1	2	1	0.15	182	183	184	1496
9511	npc_2025端午打卡金瓯永固杯.obj	1	2	0.2	0.15	182	183	184	983
9512	npc_2025端午打卡罗盘.obj	1	2	1	0.15	182	183	184	983
9513	ride_2025荆棘龙.obj	1	2	1	0.15	495	495	495	1501
9514	ride_2025星云龙.obj	1	2	1	0.15	495	495	495	1497
9515	ride_2025星云龙04.obj	1	2	1	0.15	495	495	495	1499
9516	ride_2025星云龙03.obj	1	2	1	0.15	495	495	495	1498
9517	ride_2025星云龙05.obj	1	2	1	0.15	495	495	495	1500
9518	npc_2025兽穴光球.obj	1	2	1	0.15	495	495	495	1502
9519	npc_金瓯争夺赛法阵.obj	1	2	1	0.15	182	183	184	-1
9520	npc_2025端午打卡咸粽子.obj	1	2	1	0.15	182	183	184	1503
9521	npc_2025端午打卡甜粽子.obj	1	2	1	0.15	182	183	184	1503
9522	npc_2025端午打卡粽子.obj	1	2	1.2	0.15	182	183	184	1005
9524	boss_2025紫禁城禁军统帅.obj	1	2	1	0.15	182	183	184	1506
9525	boss_2025紫禁城殿前司都使.obj	1	2	1	0.15	182	183	184	1505
9528	npc_2025移植吃鸡重甲卫兵.obj	1	2	1	0.15	182	183	184	940
9529	npc_2025移植吃鸡重甲驻卫.obj	1	2	1	0.15	182	183	184	940
9530	npc_2025紫禁预热营地锅.obj	1	2	1	0.15	182	183	184	983
9531	npc_2025紫禁预热商队护卫.obj	1	2	0.5	0.15	182	183	184	1114
9532	npc_2025男重伤状态.obj	1	2	1	0.15	182	183	184	983
9533	npc_2025女重伤状态.obj	1	2	1	0.15	182	183	184	983
9534	npc_2025紫禁预热商队头领.obj	1	2	1	0.15	182	183	184	937
9535	npc_2025紫禁预热马车车轮.obj	1	2	1	0.15	182	183	184	983
9536	npc_2025紫禁预热商队马车.obj	1	2	1	0.15	182	183	184	938
9537	npc怪_2025精英怪聆月飞将.obj	1	2	1	0.15	182	183	184	1150
9538	npc怪_2025精英怪羽林健将.obj	1	2	1	0.15	182	183	184	1150
9539	npc怪_2025精英怪长明骁将.obj	1	2	0.75	0.15	182	183	184	1150
9540	npc怪_2025精英怪逐浪战将.obj	1	2	1	0.15	182	183	184	1150
9541	HJ_紫禁预热_空模型.obj	1	2	1	0.15	182	183	184	-1
9542	boss_2025紫禁城禁卫军.obj	1	2	0.75	0.15	182	183	184	1495
9543	boss_2025紫禁城禁军统帅.obj	1	2	0.75	0.15	182	183	184	1506
9544	boss_2025紫禁城殿前司都使_技能2爆炸A.obj	1	2	1	0.15	182	183	184	-1
9545	npc死鱼2025.obj	1	2	1	0.15	182	183	184	-1
9546	npc_2021ymydahua.obj	1	2	1	0.15	182	183	184	1507
9547	npc_2021ymymengbao.obj	1	2	1	0.15	182	183	184	1507
9548	npc_2021ymyzhenhuan.obj	1	2	1	0.15	182	183	184	1508
9549	npc_2021ymymaotuan.obj	1	2	1	0.15	182	183	184	1508
9550	珍兽230509凤求凰一级.obj	1	2	1	0.15	182	183	184	1234
9551	珍兽230509凤求凰二级.obj	1	2	1	0.15	182	183	184	1234
9552	珍兽230509凤求凰二级01.obj	1	2	1	0.15	182	183	184	1234
9553	珍兽230509凤求凰三级.obj	1	2	1	0.15	182	183	184	1234
9554	珍兽230509凤求凰三级01.obj	1	2	1	0.15	182	183	184	1234
9555	珍兽230509凤求凰四级.obj	1	2	1	0.15	182	183	184	1234
9556	珍兽230509凤求凰四级01.obj	1	2	1	0.15	182	183	184	1234
9557	珍兽230509凤求凰五级.obj	1	2	1	0.15	182	183	184	1234
9558	珍兽230509凤求凰五级01.obj	1	2	1	0.15	182	183	184	1234
9559	珍兽230509凤求凰五级特殊.obj	1	2	1	0.15	182	183	184	1234
9560	npc_2025紫禁打卡琉璃盏.obj	1	2	1	0.15	182	183	184	983
9561	npc_2025紫禁打卡珊瑚屏风.obj	1	2	1	0.15	182	183	184	983
9562	npc_2025紫禁打卡夜明珠.obj	1	2	1	0.15	182	183	184	983
9563	npc怪_2025精英怪紫禁预热金瓯守卫.obj	1	2	1	0.15	182	183	184	1509
9564	npc汴梁城红袍官员200807_站立.obj	1	2	1	0.15	182	183	184	940
9565	npc汴梁城操练的士兵200710_站立.obj	1	2	1	0.15	182	183	184	1511
9566	npc汴梁城抱娃平民女紫衣200721_站立.obj	1	2	1	0.15	182	183	184	940
9567	npc_2025紫禁打卡护宝卫.obj	1	2	1	0.15	182	183	184	937
9568	npc采集点_2025商队货物.obj	1	2	1	0.15	182	183	184	983
9569	npc_2025紫禁稳活修复工人.obj	1	2	1	0.15	182	183	184	940
9570	npc_2025紫禁之巅统战将军.obj	1	2	1	0.15	182	183	184	940
9571	npc_2025紫禁日常贵妃井.obj	1	2	1	0.15	182	183	184	983
9572	npc_2025紫禁日常贵妃井01.obj	1	2	1	0.15	182	183	184	983
9573	npc汴梁城小男孩.obj	1	2	1	0.15	182	183	184	1512
9574	npc汴梁城小女孩.obj	1	2	1	0.15	182	183	184	1513
9575	npc汴梁城小男孩变色.obj	1	2	1	0.15	182	183	184	1514
9576	npc_2025紫禁打卡力大无穷搬运工.obj	1	2	1.1	0.15	182	183	184	1515
9577	npc_2025紫禁打卡心灵手巧搬运工.obj	1	2	1	0.15	182	183	184	1515
9578	npc_2025紫禁打卡眼明手快搬运工.obj	1	2	1	0.15	182	183	184	1515
9579	npc_2025紫禁打卡龚公公.obj	1	2	1	0.15	182	183	184	940
9580	npc_2025紫禁锦刀卫队长.obj	1	2	1	0.15	182	183	184	940
9581	HJ_npc祥瑞宝箱火24.obj	1	2	0.7	0.15	182	183	184	1305
9583	npc_2025夏日沙滩躺椅.obj	1	2	1	0.15	182	183	184	983
9584	npc_2025夏日露头的沙堆.obj	1	2	1	0.15	182	183	184	983
9585	npc_2025美人鱼人鱼公主.obj	1	2	1.2	0.15	182	183	184	940
9586	npc_2025猛兽战车渔女.obj	1	2	1	0.15	182	183	184	940
9587	npc_2025空沙堆.obj	1	2	1	0.15	182	183	184	983
9588	npc变身_2025美人鱼小鱼.obj	1	2	1	0.15	182	183	184	1516
9589	npc变身_2025美人鱼中鱼.obj	1	2	1	0.15	182	183	184	1516
9590	npc变身_2025美人鱼大鱼.obj	1	2	1	0.15	182	183	184	1516
9591	npc变身_2025美人鱼超大鱼.obj	1	2	1	0.15	182	183	184	1516
9592	npc变身_2025美人鱼美人鱼.obj	1	2	1	0.15	182	183	184	1516
9593	npc_2025割草占领点红.obj	1	2	1	0.15	182	183	184	-1
9594	npc_2025割草占领点黄.obj	1	2	1	0.15	182	183	184	-1
9595	npc_2025割草占领点蓝.obj	1	2	1	0.15	182	183	184	-1
9596	npc_2025割草占领点绿.obj	1	2	1	0.15	182	183	184	-1
9597	npc_2025割草占领点紫.obj	1	2	1	0.15	182	183	184	-1
9598	npc_2025夏日露头的沙堆女.obj	1	2	1	0.15	182	183	184	983
9599	ride_2025夏日彩虹独角兽.obj	1	2	1	0.15	182	183	184	1517
9600	npc_2025夏日活动云暖暖.obj	1	2	1	0.15	182	183	184	940
9601	npc_2025夏日活动鱼丸.obj	1	2	1	0.15	182	183	184	940
9603	npc_2025莲花大佛破损.obj	1	2	1	0.15	182	183	184	983
9604	npc_2025七夕打卡美色劫.obj	1	2	1	0.15	182	183	184	1149
9605	npc_2025七夕打卡小倩.obj	1	2	1	0.15	182	183	184	1553
9606	npc_2025七夕打卡权位劫.obj	1	2	1	0.15	182	183	184	940
9607	npc_2025七夕打卡青云簪.obj	1	2	1	0.15	182	183	184	983
9608	npc_2025七夕副本和尚.obj	1	2	1	0.15	182	183	184	940
9609	npc怪_2025七夕副本僵尸小兵.obj	1	2	1	0.15	182	183	184	1114
9610	ride_2025超特bus紫电.obj	1	2	1	0.15	194	195	196	1521
9611	npc_2025七夕副本宁采臣.obj	1	2	1	0.15	182	183	184	1005
9612	npc_2025七夕副本赤霞.obj	1	2	1	0.15	182	183	184	1543
9613	npc变身_2025七夕打卡青年宁.obj	1	2	1	0.15	182	183	184	1544
9614	npc怪_2025倩女日常林隐树妖.obj	1	2	1	0.15	182	183	184	1150
9615	npc_2025倩女日常散魂符.obj	1	2	1	0.15	182	183	184	983
9616	npc怪_2025七夕副本噬人花小.obj	1	2	1	0.15	182	183	184	1545
9617	npc怪_2025七夕副本噬人花大.obj	1	2	1	0.15	182	183	184	1546
9618	npc_2025倩女日常紫檀葫芦.obj	1	2	1	0.15	182	183	184	983
9619	npc_2025打卡龙龙.obj	1	2	1	0.15	182	183	184	940
9620	npc变身_2025打卡龙龙01.obj	1	2	1	0.15	182	183	184	1579
9621	npc采集点_2025打卡秘籍书箱.obj	1	2	0.7	0.15	182	183	184	983
9622	npc_2025七夕氛围金刚经石碑.obj	1	2	1	0.15	182	183	184	983
9623	npc_2025七夕氛围老年宁.obj	1	2	1	0.15	182	183	184	940
9624	npc_2025七夕氛围书箱.obj	1	2	1	0.15	182	183	184	983
9625	npc_2025倩女日常泛黄金刚经.obj	1	2	1	0.15	182	183	184	983
9626	npc_2025倩女日常般若灵印.obj	1	2	1	0.15	182	183	184	983
9627	npc_2025倩女日常金刚经.obj	1	2	1	0.15	182	183	184	983
9628	boss_2025七夕副本血槐娘娘.obj	1	2	1	0.15	182	183	184	1547
9629	boss_2025倩女日常月槐女妖.obj	1	2	1	0.15	182	183	184	1548
9630	boss_2025倩女日常月槐女妖幻影.obj	1	2	1	0.15	182	183	184	1549
9631	buff_倩女日常本_金刚经保护罩.obj	1	2	1	0.15	182	183	184	-1
9632	npc怪_2025七夕副本僵尸守卫.obj	1	2	1.5	0.15	182	183	184	1550
9633	npc_2025七夕氛围秋千.obj	1	2	1	0.15	182	183	184	940
9634	npc_2025七夕氛围怨女.obj	1	2	1	0.15	182	183	184	1551
9635	npc_2025七夕氛围年轻宁残影.obj	1	2	1	0.15	182	183	184	1552
9636	npc怪_2025七夕副本穿心蔓.obj	1	2	1	0.15	182	183	184	1554
9637	npc怪_2025七夕副本穿心蔓大.obj	1	2	1	0.15	182	183	184	1555
9638	npc_2025七夕打卡小倩.obj	1	2	1	0.15	182	183	184	1005
9639	npc_2025七夕副本赤霞.obj	1	2	1	0.15	182	183	184	1558
9640	npc_2025空沙堆.obj	1	2	1	0.15	182	183	184	-1
9641	npc_2025空沙堆.obj	1	2	1	0.15	182	183	184	-1
9642	npc_2025空沙堆.obj	1	2	1	0.15	182	183	184	-1
9643	npc_2025空沙堆.obj	1	2	1.3	0.15	182	183	184	-1
9644	npc_2025空沙堆.obj	1	2	1	0.15	182	183	184	-1
9645	npc_2025空沙堆.obj	1	2	1	0.15	182	183	184	-1
9646	爬地毒虫.obj	1	2	1	0.15	182	183	184	1152
9647	灰白偏红蜘蛛.obj	1	2	1	0.15	182	183	184	592
9648	灰白色蜘蛛.obj	1	2	1	0.15	182	183	184	592
9649	毒狼蛛.obj	1	2	1	0.15	182	183	184	452
9650	红袍蜘蛛.obj	1	2	1	0.15	182	183	184	641
9651	白花蜘蛛.obj	1	2	1	0.15	182	183	184	592
9652	npc怪_2025小僵尸.obj	1	2	1	0.15	182	183	184	149
9653	npc_2025预热阿紫.obj	1	2	1	0.15	182	183	184	1114
9654	npc_2025预热小兵.obj	1	2	1	0.15	182	183	184	1575
9655	npc_2025预热游坦之.obj	1	2	1	0.15	182	183	184	1576
9656	npc_2025预热段誉.obj	1	2	1	0.15	182	183	184	940
9657	npc_2025巅峰系统萧峰幻影.obj	1	2	1	0.15	182	183	184	1589
9658	npc_2025预热虚竹.obj	1	2	1	0.15	182	183	184	940
9659	npc_2025预热钟灵.obj	1	2	1	0.15	182	183	184	940
9660	npc_2025预热官员.obj	1	2	1	0.15	182	183	184	940
9661	npc_2025预热死亡的家仆.obj	1	2	1	0.15	182	183	184	962
9662	npc_2025预热死亡的契丹武士.obj	1	2	1	0.15	182	183	184	962
9663	npc_2025预热碎片信件.obj	1	2	1	0.15	182	183	184	983
9664	npc_2025预热碎片佛珠.obj	1	2	1	0.15	182	183	184	983
9665	npc_2025预热碎片僧袍.obj	1	2	1	0.15	182	183	184	983
9666	npc_2025预热蒲团.obj	1	2	1	0.15	182	183	184	983
9667	npc_2025预热点火草堆.obj	1	2	1	0.15	182	183	184	983
9668	HJ_npc七夕副本宝箱.obj	1	2	1.5	0.15	182	183	184	1202
9669	npc汴梁城字画书生200821.obj	1	2	1	0.15	182	183	184	1572
9670	npc空模型_七夕副本出场黑雾.obj	1	2	1	0.15	182	183	184	-1
9671	npc怪_2025七夕副本噬人花预警范围.obj	1	2	1	0.15	182	183	184	-1
9672	npc_2025七夕副本赤霞.obj	1	2	1	0.15	182	183	184	940
9673	npc_2025巅峰等级玄智法师.obj	1	2	1	0.15	182	183	184	1592
9674	npc_2025帝陵重现辽战旗.obj	1	2	1	0.15	182	183	184	983
9675	npc_2025帝陵重现宋战旗.obj	1	2	1	0.15	182	183	184	983
9676	npc_2025帝陵重现传令官.obj	1	2	1	0.15	182	183	184	940
9677	npc_2025帝陵重现探情使.obj	1	2	1	0.15	182	183	184	940
9678	npc_2025帝陵重现宝箱.obj	1	2	1.3	0.15	182	183	184	1594
9679	boss_2025帝陵重现冲阵头领.obj	1	2	1	0.15	182	183	184	1150
9680	npc怪_2025帝陵重现白狼.obj	1	2	1	0.15	182	183	184	1150
9681	npc怪_2025帝陵重现辽国骑兵.obj	1	2	1	0.15	182	183	184	1589
9682	npc怪_2025帝陵重现偏陲悍匪.obj	1	2	1	0.15	182	183	184	1150
9683	npc怪_2025帝陵重现契丹勇士.obj	1	2	1	0.15	182	183	184	1150
9684	npc怪_2025帝陵重现巡逻辽兵.obj	1	2	1	0.15	182	183	184	1150
9685	npc怪_2025帝陵重现鹰隼.obj	1	2	1	0.15	182	183	184	1150
9686	boss_2025帝陵重现耶律隆绪.obj	1	2	1	0.15	182	183	184	1525
9688	npc_2025预热酒坛.obj	1	2	1	0.15	182	183	184	983
9689	npc_2025打卡天天.obj	1	2	1	0.15	182	183	184	940
9690	npc变身_2025打卡天天01.obj	1	2	1	0.15	182	183	184	1581
9691	npc变身_2025打卡天天02.obj	1	2	1	0.15	182	183	184	1581
9692	npc变身_2025打卡天天03.obj	1	2	1	0.15	182	183	184	1581
9693	npc_2025巅峰系统黑袍侠客.obj	1	2	1	0.15	182	183	184	940
9694	npc_2025巅峰系统萧峰.obj	1	2	1	0.15	182	183	184	937
9695	npc_2025预热小兵.obj	1	2	1	0.15	182	183	184	1558
9696	npc_2025巅峰系统漂浮秘典.obj	1	2	1	0.15	182	183	184	983
9697	npc_2025野外精英金印密匣.obj	1	2	1	0.15	182	183	184	1136
9699	npc怪_2025精英怪预热游坦之.obj	1	2	1	0.15	182	183	184	1578
9700	npc怪_2025地狱之门身手不凡的探子.obj	1	2	0.8	0.15	182	183	184	1114
9701	npc怪_2025地狱之门形迹可疑的探子.obj	1	2	0.8	0.15	182	183	184	1114
9702	空npc_cj_Q3打卡_送达点.obj	1	2	0.7	0.15	182	183	184	-1
9703	npc_2025预热空模型.obj	1	2	1	0.15	182	183	184	-1
9704	npc怪_2025巡逻怪预热辽兵.obj	1	2	1	0.15	182	183	184	1580
9705	npc_2025巅峰系统一桶水.obj	1	2	1	0.15	182	183	184	983
9706	psoul_2025弯月.obj	1	2	1	0.15	182	183	184	-1
9707	psoul_2025弯月01.obj	1	2	1	0.15	182	183	184	-1
9708	psoul_2025弯月03.obj	1	2	1	0.15	182	183	184	-1
9709	psoul_2025弯月04.obj	1	2	1	0.15	182	183	184	-1
9710	psoul_2025弯月05.obj	1	2	1	0.15	182	183	184	-1
9711	psoul_2025弯月06.obj	1	2	1	0.15	182	183	184	-1
9712	psoul_2025弯月07.obj	1	2	1	0.15	182	183	184	-1
9713	psoul_2025弯月13.obj	1	2	1	0.15	182	183	184	-1
9714	psoul_2025弯月14.obj	1	2	1	0.15	182	183	184	-1
9715	npc宋辽大战战斗辽兵210203.obj	1	2	1	0.15	182	183	184	1580
9716	npc_2025地狱之门暗探据点.obj	1	2	0.8	0.15	182	183	184	1114
9717	boss_2025野外精英辽军都头.obj	1	2	1	0.15	182	183	184	1588
9718	npc_2025祈愿树未开花.obj	1	2	1.4	0.15	182	183	184	983
9719	npc_2025祈愿树开花.obj	1	2	1.4	0.15	182	183	184	983
9720	npc_2025巅峰系统玉佛.obj	1	2	1	0.15	182	183	184	983
9721	npc_2025巅峰系统无面佛.obj	1	2	1	0.15	182	183	184	983
9722	npc_2025巅峰系统石佛.obj	1	2	1	0.15	182	183	184	983
9723	npc_2025巅峰系统木佛.obj	1	2	1	0.15	182	183	184	983
9724	npc_2025巅峰系统金佛.obj	1	2	1	0.15	182	183	184	983
9725	npc_2025预热空模型阻挡8米.obj	1	2	1	0.15	182	183	184	-1
9726	HJ_npc曼陀背琴老头22.obj	1	2	1	0.15	182	183	184	1590
9727	npc变身_2025巅峰系统毒蝎.obj	1	2	1	0.15	182	183	184	1005
9728	npc_2025预热小兵.obj	1	2	1	0.15	182	183	184	1591
9729	npc采集点_2025巅峰系统干涸的坑地.obj	1	2	1	0.15	182	183	184	983
9730	npc采集点_2025巅峰系统有水的坑地.obj	1	2	1	0.15	182	183	184	983
9731	npc_2025巅峰系统战死灵灵鸠.obj	1	2	1	0.15	182	183	184	1255
9732	npc侠士D210203.obj	1	2	1	0.15	182	183	184	1593
9733	npc_2025预热空模型阻挡12米.obj	1	2	1	0.15	182	183	184	-1
9734	npc侠士B210203.obj	1	2	1	0.15	182	183	184	1593
9735	npc_2025巅峰等级玄智法师.obj	1	2	1	0.15	182	183	184	1522
9736	npc_2025预热点火草堆_氛围光.obj	1	2	1	0.15	182	183	184	983
9737	npc怪_2025帝陵重现弓箭士兵.obj	1	2	1	0.15	182	183	184	1524
9738	ride_2023fengqiuhuang凤.obj	1	2	1	0.15	182	183	184	1526
9739	npc_2025巅峰预热剧情灵灵铃24.obj	1	2	1	0.15	182	183	184	983
9740	npc_2025巅峰预热剧情阿紫.obj	1	2	1	0.15	182	183	184	983
9741	npc_2025巅峰预热剧情侠士B210203.obj	1	2	1	0.15	182	183	184	983
9742	npc_2025巅峰预热剧情侠士D210203.obj	1	2	1	0.15	182	183	184	983
9743	npc_2025巅峰预热剧情游坦之.obj	1	2	1	0.15	182	183	184	983
9744	pet_2025混世魔猿一级.obj	1	2	1	0.15	182	183	184	1595
