INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT
31091	31091	通法上卷·玄（6级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G30%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G30%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47032	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	30	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31092	31092	通法上卷·玄（7级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G35%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G35%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47032	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	35	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31093	31093	通法上卷·玄（8级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G40%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G40%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47032	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	40	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31094	31094	通法上卷·玄（9级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G45%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G45%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47032	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	45	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31095	31095	通法上卷·玄（10级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G50%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G50%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47032	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	50	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31096	31096	通法上卷·玄（1级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G5%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G5%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47032	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	5	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31097	31097	通法上卷·玄（2级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G10%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G10%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47032	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	10	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31098	31098	通法上卷·玄（3级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G15%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G15%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47032	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	15	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31099	31099	通法上卷·玄（4级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G20%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G20%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47032	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	20	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31100	31100	通法上卷·玄（5级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G25%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G25%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47032	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	25	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31101	31101	通法上卷·玄（6级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G30%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G30%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47032	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	30	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31102	31102	通法上卷·玄（7级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G35%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G35%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47032	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	35	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31103	31103	通法上卷·玄（8级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G40%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G40%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47032	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	40	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31104	31104	通法上卷·玄（9级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G45%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G45%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47032	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	45	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31105	31105	通法上卷·玄（10级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G50%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加玄攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G50%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47032	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	50	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31106	31106	通法上卷·毒（1级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G5%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G5%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47033	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	5	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31107	31107	通法上卷·毒（2级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G10%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G10%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47033	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	10	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31108	31108	通法上卷·毒（3级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G15%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G15%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47033	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	15	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31109	31109	通法上卷·毒（4级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G20%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G20%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47033	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	20	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31110	31110	通法上卷·毒（5级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G25%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G25%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47033	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	25	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31111	31111	通法上卷·毒（6级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G30%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G30%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47033	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	30	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31112	31112	通法上卷·毒（7级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G35%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G35%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47033	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	35	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31113	31113	通法上卷·毒（8级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G40%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G40%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47033	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	40	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
31114	31114	通法上卷·毒（9级）	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G45%#W。#r#c5BC257需要装备七情刃	#W瞬间释放#r冷却时间：4秒#r单体攻击 增加毒攻击#G100#W点，且此次伤害若造成会心一击，则会心一击伤害提高#G45%#W。#r#c5BC257需要装备七情刃	702	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	47033	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|增加暴击率（10就是增加10%，实际110%）	45	|是否关心隐身	0	|隐身状态，伤害百分比	0	参数修正（修正参数1）	0		0		0		0		0
