INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
31183	Biªn d¸ Hoä Di®m Yêu Ma	3118	75	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1013	1774	887	760	1013	1255	1380	1443	1631	1882	100	250	450	150	50	1800000	31180
31184	Biªn d¸ Hoä Di®m Yêu Ma	3118	75	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1057	1851	925	793	1057	1255	1380	1443	1631	1882	100	250	450	150	50	1800000	31180
31185	Biªn d¸ Hoä Di®m Yêu Ma	3118	75	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1102	1928	964	826	1102	1255	1380	1443	1631	1882	100	250	450	150	50	1800000	31180
31186	Biªn d¸ Hoä Di®m Yêu Ma	3118	75	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1146	2005	1002	859	1146	1255	1380	1443	1631	1882	100	250	450	150	50	1800000	31180
31189	Hoä Di®m Yêu Ma cøc cßng	3118	75	9	0	1	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	881	1542	771	661	881	1255	1380	1443	1631	1882	100	250	450	150	50	1800000	31180
31190	Trß·ng thành Hoä Di®m Yêu Ma	3119	85	9	0	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	913	1598	799	685	913	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	31190
31191	Biªn d¸ Hoä Di®m Yêu Ma	3119	85	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	952	1667	833	714	952	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	31190
31192	Biªn d¸ Hoä Di®m Yêu Ma	3119	85	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	991	1735	867	743	991	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	31190
31193	Biªn d¸ Hoä Di®m Yêu Ma	3119	85	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1031	1804	902	773	1031	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	31190
31194	Biªn d¸ Hoä Di®m Yêu Ma	3119	85	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1070	1872	936	802	1070	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	31190
31195	Biªn d¸ Hoä Di®m Yêu Ma	3119	85	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1109	1941	970	832	1109	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	31190
31196	Biªn d¸ Hoä Di®m Yêu Ma	3119	85	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1148	2009	1004	861	1148	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	31190
31197	Biªn d¸ Hoä Di®m Yêu Ma	3119	85	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1187	2078	1039	890	1187	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	31190
31199	Hoä Di®m Yêu Ma cøc cßng	3119	85	9	0	1	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	913	1598	799	685	913	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	31190
31200	Trß·ng thành Hoä Di®m Yêu Ma	3120	95	9	0	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	31200
31201	Biªn d¸ Hoä Di®m Yêu Ma	3120	95	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	981	1718	859	736	981	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	31200
31202	Biªn d¸ Hoä Di®m Yêu Ma	3120	95	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1017	1780	890	763	1017	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	31200
31203	Biªn d¸ Hoä Di®m Yêu Ma	3120	95	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1052	1842	921	789	1052	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	31200
31204	Biªn d¸ Hoä Di®m Yêu Ma	3120	95	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1088	1904	952	816	1088	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	31200
31205	Biªn d¸ Hoä Di®m Yêu Ma	3120	95	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1123	1966	983	842	1123	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	31200
31206	Biªn d¸ Hoä Di®m Yêu Ma	3120	95	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1159	2028	1014	869	1159	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	31200
31207	Biªn d¸ Hoä Di®m Yêu Ma	3120	95	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1194	2090	1045	896	1194	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	31200
31208	Biªn d¸ Hoä Di®m Yêu Ma	3120	95	9	1	0	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1230	2153	1076	922	1230	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	31200
31209	Hoä Di®m Yêu Ma cøc cßng	3120	95	9	0	1	1000	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	31200
31210	Trß·ng thành b¯n mùa S½n Quân	3121	5	9	0	0	1000	10	694	300000	-1	-1	722	900000	661	250000	726	100000	654	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1313	938	469	844	656	846	930	972	1099	1269	100	100	200	100	500	1800000	31210
31211	Biªn d¸ b¯n mùa S½n Quân	3121	5	9	1	0	1000	10	694	300000	-1	-1	722	900000	661	250000	726	100000	654	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1510	1078	539	970	755	846	930	972	1099	1269	100	100	200	100	500	1800000	31210
31212	Biªn d¸ b¯n mùa S½n Quân	3121	5	9	1	0	1000	10	694	300000	-1	-1	722	900000	661	250000	726	100000	654	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1707	1219	609	1097	853	846	930	972	1099	1269	100	100	200	100	500	1800000	31210
31219	B¯n mùa S½n Quân Bäo Bäo	3121	5	9	0	1	1000	10	694	300000	-1	-1	722	900000	661	250000	726	100000	654	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1313	938	469	844	656	846	930	972	1099	1269	100	100	200	100	500	1800000	31210
31220	Trß·ng thành b¯n mùa S½n Quân	3122	45	9	0	0	1000	10	694	350000	-1	-1	722	900000	661	300000	726	150000	654	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1370	979	489	881	685	948	1042	1090	1232	1422	100	100	200	100	500	1800000	31220
31221	Biªn d¸ b¯n mùa S½n Quân	3122	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	661	300000	726	150000	654	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1507	1076	538	969	753	948	1042	1090	1232	1422	100	100	200	100	500	1800000	31220
31222	Biªn d¸ b¯n mùa S½n Quân	3122	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	661	300000	726	150000	654	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1644	1174	587	1057	822	948	1042	1090	1232	1422	100	100	200	100	500	1800000	31220
31223	Biªn d¸ b¯n mùa S½n Quân	3122	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	661	300000	726	150000	654	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1781	1272	636	1145	890	948	1042	1090	1232	1422	100	100	200	100	500	1800000	31220
31229	B¯n mùa S½n Quân Bäo Bäo	3122	45	9	0	1	1000	10	694	350000	-1	-1	722	900000	661	300000	726	150000	654	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1370	979	489	881	685	948	1042	1090	1232	1422	100	100	200	100	500	1800000	31220
31230	Trß·ng thành b¯n mùa S½n Quân	3123	55	9	0	0	1000	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1428	1020	510	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	31230
31231	Biªn d¸ b¯n mùa S½n Quân	3123	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1535	1096	548	986	767	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	31230
31232	Biªn d¸ b¯n mùa S½n Quân	3123	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1642	1173	586	1055	821	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	31230
31233	Biªn d¸ b¯n mùa S½n Quân	3123	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1749	1249	624	1124	874	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	31230
31234	Biªn d¸ b¯n mùa S½n Quân	3123	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1856	1326	663	1193	928	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	31230
31239	B¯n mùa S½n Quân Bäo Bäo	3123	55	9	0	1	1000	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1428	1020	510	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	31230
31240	Trß·ng thành b¯n mùa S½n Quân	3124	65	9	0	0	1000	10	694	450000	-1	-1	722	900000	661	400000	726	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1485	1061	530	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	31240
31241	Biªn d¸ b¯n mùa S½n Quân	3124	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	661	400000	726	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1574	1124	562	1012	787	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	31240
31242	Biªn d¸ b¯n mùa S½n Quân	3124	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	661	400000	726	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1663	1188	594	1069	831	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	31240
31243	Biªn d¸ b¯n mùa S½n Quân	3124	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	661	400000	726	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1752	1251	625	1126	876	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	31240
31244	Biªn d¸ b¯n mùa S½n Quân	3124	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	661	400000	726	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1841	1315	657	1184	920	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	31240
31245	Biªn d¸ b¯n mùa S½n Quân	3124	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	661	400000	726	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1931	1379	689	1241	965	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	31240
31249	B¯n mùa S½n Quân Bäo Bäo	3124	65	9	0	1	1000	10	694	450000	-1	-1	722	900000	661	400000	726	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1485	1061	530	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	31240
31250	Trß·ng thành b¯n mùa S½n Quân	3125	75	9	0	0	1000	10	694	500000	-1	-1	722	900000	661	450000	726	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1542	1102	551	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	31250
31251	Biªn d¸ b¯n mùa S½n Quân	3125	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	661	450000	726	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1619	1157	578	1041	809	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	31250
31252	Biªn d¸ b¯n mùa S½n Quân	3125	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	661	450000	726	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1697	1212	606	1090	848	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	31250
31253	Biªn d¸ b¯n mùa S½n Quân	3125	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	661	450000	726	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1774	1267	633	1140	887	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	31250
31254	Biªn d¸ b¯n mùa S½n Quân	3125	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	661	450000	726	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1851	1322	661	1190	925	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	31250
31255	Biªn d¸ b¯n mùa S½n Quân	3125	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	661	450000	726	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1928	1377	688	1239	964	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	31250
31256	Biªn d¸ b¯n mùa S½n Quân	3125	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	661	450000	726	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	2005	1432	716	1289	1002	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	31250
31259	B¯n mùa S½n Quân Bäo Bäo	3125	75	9	0	1	1000	10	694	500000	-1	-1	722	900000	661	450000	726	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1542	1102	551	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	31250
31260	Trß·ng thành b¯n mùa S½n Quân	3126	85	9	0	0	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1598	1142	571	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	31260
31261	Biªn d¸ b¯n mùa S½n Quân	3126	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1667	1190	595	1071	833	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	31260
31262	Biªn d¸ b¯n mùa S½n Quân	3126	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1735	1239	619	1115	867	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	31260
31263	Biªn d¸ b¯n mùa S½n Quân	3126	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1804	1288	644	1159	902	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	31260
31264	Biªn d¸ b¯n mùa S½n Quân	3126	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1872	1337	668	1203	936	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	31260
31265	Biªn d¸ b¯n mùa S½n Quân	3126	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1941	1386	693	1248	970	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	31260
31266	Biªn d¸ b¯n mùa S½n Quân	3126	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	2009	1435	717	1292	1004	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	31260
31267	Biªn d¸ b¯n mùa S½n Quân	3126	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	2078	1484	742	1336	1039	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	31260
31269	B¯n mùa S½n Quân Bäo Bäo	3126	85	9	0	1	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1598	1142	571	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	31260
31270	Trß·ng thành b¯n mùa S½n Quân	3127	95	9	0	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1656	1183	591	1064	828	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	31270
31271	Biªn d¸ b¯n mùa S½n Quân	3127	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1718	1227	613	1104	859	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	31270
31272	Biªn d¸ b¯n mùa S½n Quân	3127	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1780	1271	635	1144	890	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	31270
31273	Biªn d¸ b¯n mùa S½n Quân	3127	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1842	1316	658	1184	921	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	31270
31274	Biªn d¸ b¯n mùa S½n Quân	3127	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1904	1360	680	1224	952	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	31270
31275	Biªn d¸ b¯n mùa S½n Quân	3127	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1966	1404	702	1264	983	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	31270
31276	Biªn d¸ b¯n mùa S½n Quân	3127	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2028	1449	724	1304	1014	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	31270
31277	Biªn d¸ b¯n mùa S½n Quân	3127	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2090	1493	746	1344	1045	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	31270
31278	Biªn d¸ b¯n mùa S½n Quân	3127	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2153	1537	768	1384	1076	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	31270
31279	B¯n mùa S½n Quân Bäo Bäo	3127	95	9	0	1	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1656	1183	591	1064	828	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	31270
31280	Trß·ng thành Nghê Hoàng	3128	5	9	0	0	1000	10	692	300000	-1	-1	728	900000	657	250000	730	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	469	703	1322	750	938	846	930	972	1099	1269	500	100	200	100	100	1800000	31280
31281	Biªn d¸ Nghê Hoàng	3128	5	9	1	0	1000	10	692	300000	-1	-1	728	900000	657	250000	730	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	539	809	1520	862	1078	846	930	972	1099	1269	500	100	200	100	100	1800000	31280
31282	Biªn d¸ Nghê Hoàng	3128	5	9	1	0	1000	10	692	300000	-1	-1	728	900000	657	250000	730	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	609	914	1719	975	1219	846	930	972	1099	1269	500	100	200	100	100	1800000	31280
31289	Nghê Hoàng cøc cßng	3128	5	9	0	1	1000	10	692	300000	-1	-1	728	900000	657	250000	730	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	469	703	1322	750	938	846	930	972	1099	1269	500	100	200	100	100	1800000	31280
31290	Trß·ng thành Nghê Hoàng	3129	45	9	0	0	1000	10	692	350000	-1	-1	728	900000	657	300000	730	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	489	734	1380	783	979	948	1042	1090	1232	1422	500	100	200	100	100	1800000	31290
31291	Biªn d¸ Nghê Hoàng	3129	45	9	1	0	1000	10	692	350000	-1	-1	728	900000	657	300000	730	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	538	807	1518	861	1076	948	1042	1090	1232	1422	500	100	200	100	100	1800000	31290
31292	Biªn d¸ Nghê Hoàng	3129	45	9	1	0	1000	10	692	350000	-1	-1	728	900000	657	300000	730	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	587	881	1656	939	1174	948	1042	1090	1232	1422	500	100	200	100	100	1800000	31290
31293	Biªn d¸ Nghê Hoàng	3129	45	9	1	0	1000	10	692	350000	-1	-1	728	900000	657	300000	730	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	636	954	1794	1018	1272	948	1042	1090	1232	1422	500	100	200	100	100	1800000	31290
31299	Nghê Hoàng cøc cßng	3129	45	9	0	1	1000	10	692	350000	-1	-1	728	900000	657	300000	730	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	489	734	1380	783	979	948	1042	1090	1232	1422	500	100	200	100	100	1800000	31290
31300	Trß·ng thành Nghê Hoàng	3130	55	9	0	0	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	510	765	1438	816	1020	1051	1156	1208	1366	1576	500	100	200	100	100	1800000	31300
31301	Biªn d¸ Nghê Hoàng	3130	55	9	1	0	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	548	822	1546	877	1096	1051	1156	1208	1366	1576	500	100	200	100	100	1800000	31300
31302	Biªn d¸ Nghê Hoàng	3130	55	9	1	0	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	586	879	1653	938	1173	1051	1156	1208	1366	1576	500	100	200	100	100	1800000	31300
31303	Biªn d¸ Nghê Hoàng	3130	55	9	1	0	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	624	937	1761	999	1249	1051	1156	1208	1366	1576	500	100	200	100	100	1800000	31300
31304	Biªn d¸ Nghê Hoàng	3130	55	9	1	0	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	663	994	1869	1060	1326	1051	1156	1208	1366	1576	500	100	200	100	100	1800000	31300
31309	Nghê Hoàng cøc cßng	3130	55	9	0	1	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	510	765	1438	816	1020	1051	1156	1208	1366	1576	500	100	200	100	100	1800000	31300
31310	Trß·ng thành Nghê Hoàng	3131	65	9	0	0	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	530	795	1496	848	1061	1153	1268	1325	1498	1729	500	100	200	100	100	1800000	31310
