INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10443680	1	4	43	680	2	134	1	-1	-1	T¥n QuÏnh Chi Nhß Mµng Y	70	T¥n QuÏnh Chi Nhß Mµng Y	1595	6380	200	3	3	-1	-1	Cloth5_12	Y Phøc	1928	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	178	-1	178	-1	-1	-1	2001	0
10443681	1	4	43	681	2	242	1	-1	-1	Tri®u Vân Chi Nhß Mµng Y	61	Tri®u Vân Chi Nhß Mµng Y	1220	4880	189	3	3	-1	-1	Cloth5_14	Y Phøc	1929	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	157	-1	157	-1	-1	-1	2001	0
10443682	1	4	43	682	2	242	1	-1	-1	Tri®u Vân Chi Nhß Mµng Y	62	Tri®u Vân Chi Nhß Mµng Y	1255	5020	190	3	3	-1	-1	Cloth5_14	Y Phøc	1929	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	159	-1	159	-1	-1	-1	2001	0
10443683	1	4	43	683	2	242	1	-1	-1	Tri®u Vân Chi Nhß Mµng Y	63	Tri®u Vân Chi Nhß Mµng Y	1290	5160	191	3	3	-1	-1	Cloth5_14	Y Phøc	1929	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	161	-1	161	-1	-1	-1	2001	0
10443684	1	4	43	684	2	242	1	-1	-1	Tri®u Vân Chi Nhß Mµng Y	64	Tri®u Vân Chi Nhß Mµng Y	1325	5300	192	3	3	-1	-1	Cloth5_14	Y Phøc	1929	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	164	-1	164	-1	-1	-1	2001	0
10443685	1	4	43	685	2	242	1	-1	-1	Tri®u Vân Chi Nhß Mµng Y	65	Tri®u Vân Chi Nhß Mµng Y	1360	5440	194	3	3	-1	-1	Cloth5_14	Y Phøc	1929	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	166	-1	166	-1	-1	-1	2001	0
10443686	1	4	43	686	2	242	1	-1	-1	Tri®u Vân Chi Nhß Mµng Y	66	Tri®u Vân Chi Nhß Mµng Y	1395	5580	195	3	3	-1	-1	Cloth5_14	Y Phøc	1929	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	168	-1	168	-1	-1	-1	2001	0
10443687	1	4	43	687	2	242	1	-1	-1	Tri®u Vân Chi Nhß Mµng Y	67	Tri®u Vân Chi Nhß Mµng Y	1430	5720	196	3	3	-1	-1	Cloth5_14	Y Phøc	1929	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	171	-1	171	-1	-1	-1	2001	0
10443688	1	4	43	688	2	242	1	-1	-1	Tri®u Vân Chi Nhß Mµng Y	68	Tri®u Vân Chi Nhß Mµng Y	1465	5860	197	3	3	-1	-1	Cloth5_14	Y Phøc	1929	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	2001	0
10443689	1	4	43	689	2	242	1	-1	-1	Tri®u Vân Chi Nhß Mµng Y	69	Tri®u Vân Chi Nhß Mµng Y	1500	6000	199	3	3	-1	-1	Cloth5_14	Y Phøc	1929	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	176	-1	176	-1	-1	-1	2001	0
10443690	1	4	43	690	2	242	1	-1	-1	Tri®u Vân Chi Nhß Mµng Y	70	Tri®u Vân Chi Nhß Mµng Y	1595	6380	200	3	3	-1	-1	Cloth5_14	Y Phøc	1929	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	178	-1	178	-1	-1	-1	2001	0
10443691	1	4	43	691	2	128	1	-1	-1	Phàn Khoái Chi Nhß Mµng Y	61	Phàn Khoái Chi Nhß Mµng Y	1220	4880	189	3	3	-1	-1	Cloth5_15	Y Phøc	1930	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	11	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	157	-1	157	-1	-1	-1	2001	0
10443692	1	4	43	692	2	128	1	-1	-1	Phàn Khoái Chi Nhß Mµng Y	62	Phàn Khoái Chi Nhß Mµng Y	1255	5020	190	3	3	-1	-1	Cloth5_15	Y Phøc	1930	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	10	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	159	-1	159	-1	-1	-1	2001	0
10443693	1	4	43	693	2	128	1	-1	-1	Phàn Khoái Chi Nhß Mµng Y	63	Phàn Khoái Chi Nhß Mµng Y	1290	5160	191	3	3	-1	-1	Cloth5_15	Y Phøc	1930	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	11	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	161	-1	161	-1	-1	-1	2001	0
10443694	1	4	43	694	2	128	1	-1	-1	Phàn Khoái Chi Nhß Mµng Y	64	Phàn Khoái Chi Nhß Mµng Y	1325	5300	192	3	3	-1	-1	Cloth5_15	Y Phøc	1930	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	10	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	164	-1	164	-1	-1	-1	2001	0
10443695	1	4	43	695	2	128	1	-1	-1	Phàn Khoái Chi Nhß Mµng Y	65	Phàn Khoái Chi Nhß Mµng Y	1360	5440	194	3	3	-1	-1	Cloth5_15	Y Phøc	1930	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	11	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	166	-1	166	-1	-1	-1	2001	0
10443696	1	4	43	696	2	128	1	-1	-1	Phàn Khoái Chi Nhß Mµng Y	66	Phàn Khoái Chi Nhß Mµng Y	1395	5580	195	3	3	-1	-1	Cloth5_15	Y Phøc	1930	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	16	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	168	-1	168	-1	-1	-1	2001	0
10443697	1	4	43	697	2	128	1	-1	-1	Phàn Khoái Chi Nhß Mµng Y	67	Phàn Khoái Chi Nhß Mµng Y	1430	5720	196	3	3	-1	-1	Cloth5_15	Y Phøc	1930	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	11	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	171	-1	171	-1	-1	-1	2001	0
10443698	1	4	43	698	2	128	1	-1	-1	Phàn Khoái Chi Nhß Mµng Y	68	Phàn Khoái Chi Nhß Mµng Y	1465	5860	197	3	3	-1	-1	Cloth5_15	Y Phøc	1930	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	10	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	2001	0
10443699	1	4	43	699	2	128	1	-1	-1	Phàn Khoái Chi Nhß Mµng Y	69	Phàn Khoái Chi Nhß Mµng Y	1500	6000	199	3	3	-1	-1	Cloth5_15	Y Phøc	1930	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	10	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	176	-1	176	-1	-1	-1	2001	0
10443700	1	4	43	700	2	128	1	-1	-1	Phàn Khoái Chi Nhß Mµng Y	70	Phàn Khoái Chi Nhß Mµng Y	1595	6380	200	3	3	-1	-1	Cloth5_15	Y Phøc	1930	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	11	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	178	-1	178	-1	-1	-1	2001	0
10443701	1	4	43	701	2	246	1	-1	-1	Lý Møc Chi Nhß Mµng Y	61	Lý Møc Chi Nhß Mµng Y	1220	4880	189	3	3	-1	-1	Cloth6_3	Y Phøc	1931	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	11	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	157	-1	157	-1	-1	-1	2001	0
10443702	1	4	43	702	2	246	1	-1	-1	Lý Møc Chi Nhß Mµng Y	62	Lý Møc Chi Nhß Mµng Y	1255	5020	190	3	3	-1	-1	Cloth6_3	Y Phøc	1931	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	16	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	159	-1	159	-1	-1	-1	2001	0
10443703	1	4	43	703	2	246	1	-1	-1	Lý Møc Chi Nhß Mµng Y	63	Lý Møc Chi Nhß Mµng Y	1290	5160	191	3	3	-1	-1	Cloth6_3	Y Phøc	1931	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	11	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	161	-1	161	-1	-1	-1	2001	0
10443704	1	4	43	704	2	246	1	-1	-1	Lý Møc Chi Nhß Mµng Y	64	Lý Møc Chi Nhß Mµng Y	1325	5300	192	3	3	-1	-1	Cloth6_3	Y Phøc	1931	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	18	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	164	-1	164	-1	-1	-1	2001	0
10443705	1	4	43	705	2	246	1	-1	-1	Lý Møc Chi Nhß Mµng Y	65	Lý Møc Chi Nhß Mµng Y	1360	5440	194	3	3	-1	-1	Cloth6_3	Y Phøc	1931	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	11	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	166	-1	166	-1	-1	-1	2001	0
10443706	1	4	43	706	2	246	1	-1	-1	Lý Møc Chi Nhß Mµng Y	66	Lý Møc Chi Nhß Mµng Y	1395	5580	195	3	3	-1	-1	Cloth6_3	Y Phøc	1931	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	16	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	168	-1	168	-1	-1	-1	2001	0
10443707	1	4	43	707	2	246	1	-1	-1	Lý Møc Chi Nhß Mµng Y	67	Lý Møc Chi Nhß Mµng Y	1430	5720	196	3	3	-1	-1	Cloth6_3	Y Phøc	1931	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	18	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	171	-1	171	-1	-1	-1	2001	0
10443708	1	4	43	708	2	246	1	-1	-1	Lý Møc Chi Nhß Mµng Y	68	Lý Møc Chi Nhß Mµng Y	1465	5860	197	3	3	-1	-1	Cloth6_3	Y Phøc	1931	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	16	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	2001	0
10443709	1	4	43	709	2	246	1	-1	-1	Lý Møc Chi Nhß Mµng Y	69	Lý Møc Chi Nhß Mµng Y	1500	6000	199	3	3	-1	-1	Cloth6_3	Y Phøc	1931	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	18	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	176	-1	176	-1	-1	-1	2001	0
10443710	1	4	43	710	2	246	1	-1	-1	Lý Møc Chi Nhß Mµng Y	70	Lý Møc Chi Nhß Mµng Y	1595	6380	200	3	3	-1	-1	Cloth6_3	Y Phøc	1931	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	16	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	178	-1	178	-1	-1	-1	2001	0
10443711	1	4	43	711	2	140	1	-1	-1	Vß½ng Ti­n Chi Nhß Mµng Y	61	Vß½ng Ti­n Chi Nhß Mµng Y	1220	4880	189	3	3	-1	-1	Cloth6_4	Y Phøc	1932	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	18	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	157	-1	157	-1	-1	-1	2001	0
10443712	1	4	43	712	2	140	1	-1	-1	Vß½ng Ti­n Chi Nhß Mµng Y	62	Vß½ng Ti­n Chi Nhß Mµng Y	1255	5020	190	3	3	-1	-1	Cloth6_4	Y Phøc	1932	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	16	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	159	-1	159	-1	-1	-1	2001	0
10443713	1	4	43	713	2	140	1	-1	-1	Vß½ng Ti­n Chi Nhß Mµng Y	63	Vß½ng Ti­n Chi Nhß Mµng Y	1290	5160	191	3	3	-1	-1	Cloth6_4	Y Phøc	1932	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	16	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	161	-1	161	-1	-1	-1	2001	0
10443714	1	4	43	714	2	140	1	-1	-1	Vß½ng Ti­n Chi Nhß Mµng Y	64	Vß½ng Ti­n Chi Nhß Mµng Y	1325	5300	192	3	3	-1	-1	Cloth6_4	Y Phøc	1932	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	11	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	164	-1	164	-1	-1	-1	2001	0
10443715	1	4	43	715	2	140	1	-1	-1	Vß½ng Ti­n Chi Nhß Mµng Y	65	Vß½ng Ti­n Chi Nhß Mµng Y	1360	5440	194	3	3	-1	-1	Cloth6_4	Y Phøc	1932	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	11	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	166	-1	166	-1	-1	-1	2001	0
10443716	1	4	43	716	2	140	1	-1	-1	Vß½ng Ti­n Chi Nhß Mµng Y	66	Vß½ng Ti­n Chi Nhß Mµng Y	1395	5580	195	3	3	-1	-1	Cloth6_4	Y Phøc	1932	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	11	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	168	-1	168	-1	-1	-1	2001	0
10443717	1	4	43	717	2	140	1	-1	-1	Vß½ng Ti­n Chi Nhß Mµng Y	67	Vß½ng Ti­n Chi Nhß Mµng Y	1430	5720	196	3	3	-1	-1	Cloth6_4	Y Phøc	1932	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	16	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	171	-1	171	-1	-1	-1	2001	0
10443718	1	4	43	718	2	140	1	-1	-1	Vß½ng Ti­n Chi Nhß Mµng Y	68	Vß½ng Ti­n Chi Nhß Mµng Y	1465	5860	197	3	3	-1	-1	Cloth6_4	Y Phøc	1932	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	16	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	2001	0
10443719	1	4	43	719	2	140	1	-1	-1	Vß½ng Ti­n Chi Nhß Mµng Y	69	Vß½ng Ti­n Chi Nhß Mµng Y	1500	6000	199	3	3	-1	-1	Cloth6_4	Y Phøc	1932	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	19	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	176	-1	176	-1	-1	-1	2001	0
10443720	1	4	43	720	2	140	1	-1	-1	Vß½ng Ti­n Chi Nhß Mµng Y	70	Vß½ng Ti­n Chi Nhß Mµng Y	1595	6380	200	3	3	-1	-1	Cloth6_4	Y Phøc	1932	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	18	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	178	-1	178	-1	-1	-1	2001	0
10443721	1	4	43	721	2	27	1	-1	-1	V® Thanh Chi Nhß Mµng Y	61	V® Thanh Chi Nhß Mµng Y	1220	4880	189	3	3	-1	-1	Cloth5_10	Y Phøc	1933	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	11	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	157	-1	157	-1	-1	-1	2001	0
10443722	1	4	43	722	2	27	1	-1	-1	V® Thanh Chi Nhß Mµng Y	62	V® Thanh Chi Nhß Mµng Y	1255	5020	190	3	3	-1	-1	Cloth5_10	Y Phøc	1933	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	10	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	159	-1	159	-1	-1	-1	2001	0
10443723	1	4	43	723	2	27	1	-1	-1	V® Thanh Chi Nhß Mµng Y	63	V® Thanh Chi Nhß Mµng Y	1290	5160	191	3	3	-1	-1	Cloth5_10	Y Phøc	1933	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	10	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	161	-1	161	-1	-1	-1	2001	0
