INT	INT	INT	INT
222689	1354	201	4991
222690	1354	202	4992
222691	1354	203	4993
222692	1354	204	4960
222693	1354	205	4961
222694	1354	206	4962
222695	1354	450	4994
222696	1354	451	4995
222697	1354	452	4996
222698	1354	453	4997
222699	1354	454	4998
222700	1354	455	4999
222701	1354	456	5000
222702	1354	457	5001
222703	1354	458	5002
222704	1354	459	5003
222705	1354	460	5004
222706	1354	461	5005
222707	1354	462	5004
222708	1354	463	5006
222709	1354	464	5007
222710	1354	465	5007
222711	1354	466	5007
222712	1354	467	5007
222713	1354	468	5007
222714	1354	469	5007
222715	1354	470	5007
222716	1354	471	5007
222717	1354	472	5007
222718	1354	473	5007
222719	1354	474	5007
222720	1354	475	5007
222721	1354	476	5007
222722	1354	477	5007
222723	1354	478	5007
222724	1354	479	5007
222725	1354	480	4997
222726	1354	481	4999
222727	1354	482	5008
222728	1354	483	5009
222729	1354	484	5010
222730	1354	485	5009
222731	1354	486	5011
222732	1354	487	4999
222733	1354	488	5012
222734	1354	489	5004
222735	1354	490	5008
222736	1354	491	5013
222737	1354	492	5011
222738	1354	493	5014
222739	1354	494	4999
222740	1354	495	5004
222741	1354	496	5008
222742	1354	497	4999
222743	1354	498	5003
222744	1354	499	4996
222745	1354	500	5007
222746	1354	501	5014
222747	1354	502	5015
222748	1354	503	5014
222749	1354	504	5016
222750	1354	505	5017
222751	1354	506	5013
222752	1354	507	5016
222753	1354	508	5018
222754	1354	509	5019
222755	1354	510	5004
222756	1354	511	5020
222757	1354	512	5007
222758	1354	513	5007
222759	1354	514	5012
222760	1354	515	5021
222761	1354	516	5022
222762	1354	517	4995
222763	1354	518	4995
222764	1354	519	4995
222765	1354	520	4995
222766	1354	521	5023
222767	1354	522	5024
222768	1354	523	5007
222769	1354	524	4997
222770	1354	525	4999
222771	1354	526	5016
222772	1354	527	5025
222773	1354	528	5010
222774	1354	529	5010
222775	1354	530	5010
222776	1354	531	5010
222777	1354	532	5010
222778	1354	533	5010
222779	1354	534	5010
222780	1354	535	5010
222781	1354	536	5010
222782	1354	537	5010
222783	1354	538	5010
222784	1354	539	5010
222785	1354	540	5010
222786	1354	541	5010
222787	1354	542	5010
222788	1354	543	5010
222789	1354	544	5010
222790	1354	545	5010
222791	1354	546	5010
222792	1354	547	5010
222793	1354	548	5026
222794	1354	549	5027
222795	1354	550	5028
222796	1354	551	5029
222797	1354	552	5020
222798	1354	553	5020
222799	1354	554	5018
222800	1354	555	5018
222801	1354	556	5000
222802	1354	557	5000
222803	1354	558	5009
222804	1354	559	5009
222805	1354	560	5010
222806	1354	561	5010
222807	1354	562	5030
222808	1354	563	5030
222809	1354	564	5008
222810	1354	565	5008
222811	1354	566	5030
222812	1354	567	5030
222813	1354	568	5010
222814	1354	569	5010
222815	1354	570	5010
222816	1354	571	5010
222817	1354	572	5031
222818	1354	573	5031
222819	1354	574	5010
222820	1354	575	5010
222821	1354	576	5025
222822	1354	577	5025
222823	1354	578	5026
222824	1354	579	5027
222825	1354	580	5028
222826	1354	581	5029
222827	1354	582	5032
222828	1354	583	5032
222829	1354	584	5033
222830	1354	585	5033
222831	1354	586	5034
222832	1354	587	5034
222833	1354	588	5035
222834	1354	589	5035
222835	1354	590	5036
222836	1354	591	5036
222837	1354	592	5037
222838	1354	593	5037
222839	1354	594	5038
222840	1354	595	5038
222841	1354	596	5010
222842	1354	597	5010
222843	1354	598	5012
222844	1354	599	5012
222845	1354	600	5010
222846	1354	601	5010
222847	1354	602	5039
222848	1354	603	5039
222849	1354	604	5015
222850	1354	605	5015
222851	1354	606	5007
222852	1354	607	5007
222853	1354	608	5007
222854	1354	609	5007
222855	1354	610	5007
222856	1354	611	5007
222857	1354	612	5009
222858	1354	613	5009
222859	1354	614	5009
222860	1354	615	5009
222861	1354	616	5009
222862	1354	617	5009
222863	1354	618	5040
222864	1354	619	5041
222865	1354	620	5042
222866	1354	621	5043
222867	1354	622	331
222868	1355	0	4912
222869	1355	1	4913
222870	1355	2	4914
222871	1355	3	4915
222872	1355	4	4916
222873	1355	5	4917
222874	1355	6	4918
222875	1355	7	4919
222876	1355	14	4920
222877	1355	15	4915
222878	1355	16	6
222879	1355	23	4921
222880	1355	24	149
222881	1355	25	4922
222882	1355	51	4920
222883	1355	53	4923
222884	1355	99	144
222885	1355	125	13
222886	1355	126	14
222887	1355	127	15
222888	1355	128	16
222889	1355	129	4924
222890	1355	130	4925
222891	1355	131	4926
222892	1355	132	4927
222893	1355	133	4928
222894	1355	134	4929
222895	1355	135	4930
222896	1355	136	4931
222897	1355	137	4932
222898	1355	138	4933
222899	1355	139	4934
222900	1355	140	4935
222901	1355	141	4936
222902	1355	142	4937
222903	1355	143	4938
222904	1355	144	4939
222905	1355	145	4940
222906	1355	146	4941
222907	1355	147	4942
222908	1355	148	4943
222909	1355	149	4944
222910	1355	150	4945
222911	1355	151	4946
222912	1355	152	4947
222913	1355	153	4948
222914	1355	154	4949
222915	1355	155	4950
222916	1355	156	4951
222917	1355	157	4952
222918	1355	158	4953
222919	1355	159	4954
222920	1355	160	4955
222921	1355	161	4956
222922	1355	162	5746
222923	1355	163	5749
222924	1355	164	5748
222925	1355	165	4960
222926	1355	166	4961
222927	1355	167	4962
222928	1355	168	4963
222929	1355	169	4964
222930	1355	170	4965
222931	1355	171	4966
222932	1355	172	4967
222933	1355	173	4968
222934	1355	174	4969
222935	1355	175	4970
222936	1355	176	4971
222937	1355	177	4972
222938	1355	178	4973
222939	1355	179	4974
222940	1355	180	4975
222941	1355	181	4976
222942	1355	182	4977
222943	1355	183	4978
222944	1355	184	4979
222945	1355	185	4980
222946	1355	186	4981
222947	1355	187	4982
222948	1355	188	4983
222949	1355	189	4984
222950	1355	190	4985
222951	1355	191	4986
222952	1355	192	4987
222953	1355	193	81
222954	1355	194	82
222955	1355	195	83
222956	1355	196	84
222957	1355	197	85
222958	1355	198	4988
222959	1355	199	4989
222960	1355	200	4990
222961	1355	201	4991
222962	1355	202	4992
222963	1355	203	4993
222964	1355	204	4960
222965	1355	205	4961
222966	1355	206	4962
222967	1355	450	4994
222968	1355	451	4995
222969	1355	452	4996
222970	1355	453	4997
222971	1355	454	4998
222972	1355	455	4999
222973	1355	456	5000
222974	1355	457	5001
222975	1355	458	5002
222976	1355	459	5003
222977	1355	460	5004
222978	1355	461	5005
222979	1355	462	5004
222980	1355	463	5006
222981	1355	464	5007
222982	1355	465	5007
222983	1355	466	5007
222984	1355	467	5007
222985	1355	468	5007
222986	1355	469	5007
222987	1355	470	5007
222988	1355	471	5007
222989	1355	472	5007
222990	1355	473	5007
222991	1355	474	5007
222992	1355	475	5007
222993	1355	476	5007
222994	1355	477	5007
222995	1355	478	5007
222996	1355	479	5007
222997	1355	480	4997
222998	1355	481	4999
222999	1355	482	5008
223000	1355	483	5009
223001	1355	484	5010
223002	1355	485	5009
223003	1355	486	5011
223004	1355	487	4999
223005	1355	488	5012
223006	1355	489	5004
223007	1355	490	5008
223008	1355	491	5013
223009	1355	492	5011
223010	1355	493	5014
223011	1355	494	4999
223012	1355	495	5004
223013	1355	496	5008
223014	1355	497	4999
223015	1355	498	5003
223016	1355	499	4996
223017	1355	500	5007
223018	1355	501	5014
223019	1355	502	5015
223020	1355	503	5014
223021	1355	504	5016
223022	1355	505	5017
223023	1355	506	5013
223024	1355	507	5016
223025	1355	508	5018
223026	1355	509	5019
223027	1355	510	5004
223028	1355	511	5020
223029	1355	512	5007
223030	1355	513	5007
223031	1355	514	5012
223032	1355	515	5021
223033	1355	516	5022
223034	1355	517	4995
223035	1355	518	4995
223036	1355	519	4995
223037	1355	520	4995
223038	1355	521	5023
223039	1355	522	5024
223040	1355	523	5007
223041	1355	524	4997
223042	1355	525	4999
223043	1355	526	5016
223044	1355	527	5025
223045	1355	528	5010
223046	1355	529	5010
223047	1355	530	5010
223048	1355	531	5010
223049	1355	532	5010
223050	1355	533	5010
223051	1355	534	5010
223052	1355	535	5010
223053	1355	536	5010
223054	1355	537	5010
223055	1355	538	5010
223056	1355	539	5010
223057	1355	540	5010
223058	1355	541	5010
223059	1355	542	5010
223060	1355	543	5010
223061	1355	544	5010
223062	1355	545	5010
223063	1355	546	5010
223064	1355	547	5010
223065	1355	548	5026
223066	1355	549	5027
223067	1355	550	5028
223068	1355	551	5029
223069	1355	552	5020
223070	1355	553	5020
223071	1355	554	5018
223072	1355	555	5018
223073	1355	556	5000
223074	1355	557	5000
223075	1355	558	5009
223076	1355	559	5009
223077	1355	560	5010
223078	1355	561	5010
223079	1355	562	5030
223080	1355	563	5030
223081	1355	564	5008
223082	1355	565	5008
223083	1355	566	5030
223084	1355	567	5030
223085	1355	568	5010
223086	1355	569	5010
223087	1355	570	5010
223088	1355	571	5010
223089	1355	572	5031
223090	1355	573	5031
223091	1355	574	5010
223092	1355	575	5010
223093	1355	576	5025
223094	1355	577	5025
223095	1355	578	5026
223096	1355	579	5027
223097	1355	580	5028
223098	1355	581	5029
223099	1355	582	5032
223100	1355	583	5032
223101	1355	584	5033
223102	1355	585	5033
223103	1355	586	5034
223104	1355	587	5034
223105	1355	588	5035
223106	1355	589	5035
223107	1355	590	5036
223108	1355	591	5036
223109	1355	592	5037
223110	1355	593	5037
223111	1355	594	5038
223112	1355	595	5038
223113	1355	596	5010
223114	1355	597	5010
223115	1355	598	5012
223116	1355	599	5012
223117	1355	600	5010
223118	1355	601	5010
223119	1355	602	5039
223120	1355	603	5039
223121	1355	604	5015
223122	1355	605	5015
223123	1355	606	5007
223124	1355	607	5007
223125	1355	608	5007
223126	1355	609	5007
223127	1355	610	5007
223128	1355	611	5007
223129	1355	612	5009
223130	1355	613	5009
223131	1355	614	5009
223132	1355	615	5009
223133	1355	616	5009
223134	1355	617	5009
223135	1355	618	5040
223136	1355	619	5041
223137	1355	620	5042
223138	1355	621	5043
223139	1355	622	331
223140	1356	0	5750
223141	1356	1	233
223142	1356	2	5751
223143	1356	3	5752
223144	1356	4	5752
223145	1356	5	573
223146	1356	6	573
223147	1356	7	573
223148	1356	8	10
223149	1356	9	233
223150	1356	10	10
223151	1356	11	10
223152	1356	12	844
223153	1356	13	10
223154	1356	14	5753
223155	1356	15	5752
223156	1356	16	5752
223157	1356	17	10
223158	1356	18	233
223159	1356	19	10
223160	1356	20	10
223161	1356	21	844
223162	1356	22	10
223163	1356	24	149
223164	1356	25	9
223165	1356	922	5323
223166	1356	923	4848
223167	1356	924	5753
223168	1356	925	5754
223169	1356	926	5755
223170	1356	927	5756
223171	1356	928	5757
223172	1356	929	5754
223173	1357	0	5758
223174	1357	1	5759
223175	1357	2	5758
223176	1357	3	5760
223177	1357	4	5760
223178	1357	5	5758
223179	1357	6	5758
223180	1357	7	5758
223181	1357	8	10
223182	1357	9	5758
223183	1357	10	10
223184	1357	11	10
223185	1357	12	5758
223186	1357	13	10
223187	1357	14	5758
223188	1357	15	5760
223189	1357	16	5760
223190	1357	17	10
223191	1357	18	5758
223192	1357	19	10
223193	1357	20	10
223194	1357	21	5758
223195	1357	22	10
223196	1357	24	5758
223197	1357	25	5758
223198	1357	922	5758
223199	1357	923	5758
223200	1357	924	5758
223201	1357	925	5761
223202	1357	926	5758
223203	1357	927	5758
223204	1357	928	5758
223205	1357	929	5758
223206	1358	0	5762
223207	1358	1	233
223208	1358	2	5763
223209	1358	3	5764
223210	1358	4	5764
223211	1358	5	573
223212	1358	6	573
223213	1358	7	573
223214	1358	8	10
223215	1358	9	233
223216	1358	10	10
223217	1358	11	10
223218	1358	12	844
223219	1358	13	10
223220	1358	14	5765
223221	1358	15	5764
223222	1358	16	5764
223223	1358	17	10
223224	1358	18	233
223225	1358	19	10
223226	1358	20	10
223227	1358	21	844
223228	1358	22	10
223229	1358	24	149
223230	1358	25	9
223231	1358	922	5323
223232	1358	923	4848
223233	1358	924	5765
223234	1358	925	5754
223235	1358	926	5766
223236	1358	927	5767
223237	1358	928	5757
223238	1358	929	5754
223239	1359	0	4
223240	1359	1	233
223241	1359	2	233
223242	1359	3	6
223243	1359	4	6
223244	1359	5	573
223245	1359	6	573
223246	1359	7	573
223247	1359	14	4
223248	1359	15	6
223249	1359	16	6
223250	1359	23	214
223251	1359	24	9
223252	1359	25	9
223253	1359	63	9
223254	1359	162	750
223255	1359	163	903
223256	1359	164	750
223257	1360	0	4
223258	1360	1	233
223259	1360	2	843
223260	1360	3	6
223261	1360	4	6
223262	1360	5	2122
223263	1360	6	2122
223264	1360	7	2122
223265	1360	8	10
223266	1360	9	843
223267	1360	10	10
223268	1360	11	10
223269	1360	12	844
223270	1360	13	10
223271	1360	14	4
223272	1360	15	6
223273	1360	16	6
223274	1360	17	10
223275	1360	18	843
223276	1360	19	10
223277	1360	20	10
223278	1360	21	844
223279	1361	0	4
223280	1361	1	233
223281	1361	2	233
223282	1361	3	572
223283	1361	4	6
223284	1361	5	573
223285	1361	6	573
223286	1361	7	573
223287	1361	14	4
223288	1361	15	6
223289	1361	16	6
223290	1361	23	214
223291	1361	24	4
223292	1361	25	4
223293	1361	165	5768
223294	1361	166	5769
223295	1361	167	5770
223296	1361	168	5771
223297	1362	0	4
223298	1362	1	233
223299	1362	2	233
223300	1362	3	6
223301	1362	4	6
223302	1362	5	573
223303	1362	6	573
223304	1362	7	573
223305	1362	14	4
223306	1362	15	6
223307	1362	16	6
223308	1362	23	214
223309	1362	24	149
223310	1362	25	149
223311	1362	162	5772
223312	1362	163	5773
223313	1362	164	5773
223314	1362	165	5774
223315	1362	166	5775
223316	1362	167	5776
223317	1362	168	5777
223318	1363	0	4
223319	1363	1	233
223320	1363	2	233
223321	1363	3	6
223322	1363	4	6
223323	1363	5	573
223324	1363	6	573
223325	1363	7	573
223326	1363	14	4
223327	1363	15	6
223328	1363	16	5778
223329	1363	23	214
223330	1363	24	149
223331	1363	25	149
223332	1363	162	5779
223333	1363	163	5780
223334	1363	164	5780
223335	1363	165	5781
223336	1363	166	5782
223337	1363	167	5783
223338	1364	0	4
223339	1364	1	233
223340	1364	2	233
223341	1364	3	6
223342	1364	4	6
223343	1364	5	573
223344	1364	6	573
223345	1364	7	573
223346	1364	14	4
223347	1364	15	6
223348	1364	16	6
223349	1364	23	214
223350	1364	24	149
223351	1364	25	149
223352	1364	162	5784
223353	1364	163	5785
223354	1364	164	5786
223355	1364	165	5787
223356	1364	166	5788
223357	1364	167	5789
223358	1364	168	5790
223359	1364	169	5791
223360	1365	0	5792
223361	1365	1	5793
223362	1365	2	5794
223363	1365	3	5795
223364	1365	4	5795
223365	1365	5	10
223366	1365	6	10
223367	1365	7	10
223368	1365	8	10
223369	1365	9	5793
223370	1365	10	10
223371	1365	11	10
223372	1365	12	5796
223373	1365	13	10
223374	1365	14	5792
223375	1365	15	5795
223376	1365	16	5795
223377	1365	17	10
223378	1365	18	5797
223379	1365	19	10
223380	1365	20	10
223381	1365	21	5798
223382	1365	22	10
223383	1365	24	149
223384	1365	25	9
223385	1365	922	5799
223386	1365	923	5800
223387	1365	924	5792
223388	1365	925	5793
223389	1365	926	5794
223390	1365	927	5795
223391	1365	928	5796
223392	1365	929	5793
223393	1366	0	5801
223394	1366	1	233
223395	1366	2	233
223396	1366	3	5802
223397	1366	4	5802
223398	1366	5	10
223399	1366	6	10
223400	1366	7	10
223401	1366	8	10
223402	1366	9	233
223403	1366	10	10
223404	1366	11	10
223405	1366	12	5803
223406	1366	13	10
223407	1366	14	5804
223408	1366	15	5805
223409	1366	16	5805
223410	1366	17	10
223411	1366	18	5806
223412	1366	19	10
223413	1366	20	10
223414	1366	21	5806
223415	1366	22	10
223416	1366	24	149
223417	1366	25	9
223418	1366	922	5807
223419	1366	923	5808
223420	1366	924	5801
223421	1366	925	233
223422	1366	926	233
223423	1366	927	5802
223424	1366	928	5803
223425	1366	929	233
223426	1367	0	5809
223427	1367	1	233
223428	1367	2	233
223429	1367	3	5810
223430	1367	4	5810
223431	1367	5	10
223432	1367	6	10
223433	1367	7	10
223434	1367	8	10
223435	1367	9	233
223436	1367	10	10
223437	1367	11	10
223438	1367	12	5811
223439	1367	13	10
223440	1367	14	5804
223441	1367	15	5810
223442	1367	16	5810
223443	1367	17	10
223444	1367	18	5811
223445	1367	19	10
223446	1367	20	10
223447	1367	21	5811
223448	1367	22	10
223449	1367	24	149
223450	1367	25	9
223451	1367	922	5812
223452	1367	923	5813
223453	1367	924	5809
223454	1367	925	233
223455	1367	926	233
223456	1367	927	5810
223457	1367	928	5811
223458	1367	929	233
223459	1368	0	0
223460	1368	1	1
223461	1368	2	627
223462	1368	3	190
223463	1368	4	3
223464	1368	14	5
223465	1368	15	190
223466	1368	16	6
223467	1368	23	7
223468	1368	24	149
223469	1368	25	9
223470	1368	51	5
223471	1368	53	11
223472	1368	99	144
223473	1368	125	13
223474	1368	126	14
223475	1368	127	15
223476	1368	128	16
223477	1368	129	17
223478	1368	130	18
223479	1368	131	19
223480	1368	132	20
223481	1368	133	21
223482	1368	134	22
223483	1368	135	23
223484	1368	136	24
223485	1368	137	25
223486	1368	138	26
223487	1368	139	27
223488	1368	140	28
223489	1368	141	29
223490	1368	142	30
223491	1368	143	31
223492	1368	144	32
223493	1368	145	33
223494	1368	146	34
223495	1368	147	35
223496	1368	148	36
223497	1368	149	37
223498	1368	150	38
223499	1368	151	39
223500	1368	152	40
223501	1368	153	41
223502	1368	154	42
223503	1368	155	43
223504	1368	156	44
223505	1368	157	45
223506	1368	158	46
223507	1368	159	47
223508	1368	160	48
223509	1368	161	49
223510	1368	162	5814
223511	1368	163	5815
223512	1368	164	5816
223513	1368	165	53
223514	1368	166	54
223515	1368	167	55
223516	1368	168	56
223517	1368	169	57
223518	1368	170	58
223519	1368	171	59
223520	1368	172	60
223521	1368	173	61
223522	1368	174	62
223523	1368	175	63
223524	1368	176	64
223525	1368	177	65
223526	1368	178	66
223527	1368	179	67
223528	1368	180	68
223529	1368	181	69
223530	1368	182	70
223531	1368	183	71
223532	1368	184	72
223533	1368	185	73
223534	1368	186	74
223535	1368	187	75
223536	1368	188	76
223537	1368	189	77
223538	1368	190	78
223539	1368	191	79
223540	1368	192	80
223541	1368	193	81
223542	1368	194	82
223543	1368	195	83
223544	1368	196	84
223545	1368	197	85
223546	1368	198	86
223547	1368	199	87
223548	1368	200	88
223549	1368	201	89
223550	1368	202	90
223551	1368	203	91
223552	1368	204	53
223553	1368	205	54
223554	1368	206	55
223555	1368	450	92
223556	1368	451	122
223557	1368	452	94
223558	1368	453	95
223559	1368	454	96
223560	1368	455	97
223561	1368	456	98
223562	1368	457	99
223563	1368	458	100
223564	1368	459	101
223565	1368	460	102
223566	1368	461	103
223567	1368	462	102
223568	1368	463	148
223569	1368	464	105
223570	1368	465	105
223571	1368	466	105
223572	1368	467	105
223573	1368	468	105
223574	1368	469	105
223575	1368	470	105
223576	1368	471	105
223577	1368	472	105
223578	1368	473	105
223579	1368	474	105
223580	1368	475	105
223581	1368	476	105
223582	1368	477	105
223583	1368	478	105
223584	1368	479	105
223585	1368	480	95
223586	1368	481	97
223587	1368	482	106
223588	1368	483	107
223589	1368	484	108
223590	1368	485	107
223591	1368	486	109
223592	1368	487	97
223593	1368	488	110
223594	1368	489	102
223595	1368	490	106
223596	1368	491	111
223597	1368	492	109
223598	1368	493	112
223599	1368	494	97
223600	1368	495	102
223601	1368	496	106
223602	1368	497	97
223603	1368	498	101
223604	1368	499	94
223605	1368	500	105
223606	1368	501	112
223607	1368	502	114
223608	1368	503	112
223609	1368	504	115
223610	1368	505	116
223611	1368	506	111
223612	1368	507	115
223613	1368	508	117
223614	1368	509	118
223615	1368	510	102
223616	1368	511	119
223617	1368	512	105
223618	1368	513	105
223619	1368	514	110
223620	1368	515	120
223621	1368	516	121
223622	1368	517	122
223623	1368	518	122
223624	1368	519	122
223625	1368	520	122
223626	1368	521	123
223627	1368	522	124
223628	1368	523	105
223629	1368	524	95
223630	1368	525	97
223631	1368	526	115
223632	1368	527	125
223633	1368	528	108
223634	1368	529	108
223635	1368	530	108
223636	1368	531	108
223637	1368	532	108
223638	1368	533	108
223639	1368	534	108
